target_id	length	eff_length	est_counts	tpm
nudE	561	562	1237	55.3383
igaA	2136	2137	2777	32.6711
yrfG	669	670	2347	88.0705
hslR	402	403	858	53.5272
hslO	879	880	3072	87.7669
yhgE	1725	1726	485	7.06469
pck	1623	1624	16024	248.072
envZ	1353	1354	1462	27.1469
ompR	720	721	2909	101.438
greB	477	478	552	29.0338
yhgF	2322	2323	11792	127.623
feoA	228	229	7307	802.224
feoB	2322	2323	9528	103.12
feoC	237	238	265	27.9937
rpnA	879	880	198	5.65685
bioH	771	772	983	32.0131
yhgH	684	685	1857	68.1575
nfuA	576	577	6790	295.86
gntT	1317	1318	541	10.3199
malQ	2085	2086	1454	17.5244
malP	2394	2395	3412	35.8175
malT	2706	2707	11024	102.387
rtcA	1017	1018	179	4.42076
rtcB	1227	1228	207	4.23803
rtcR	1599	1600	309	4.85546
glpG	831	832	2473	74.7296
glpE	327	328	1539	117.966
glpD	1506	1507	135537	2261.19
yzgL	282	283	1379	122.51
glgP	2448	2449	5923	60.8058
glgA	1434	1435	5203	91.1578
glgC	1296	1297	4967	96.2823
glgX	1974	1975	3151	40.1119
glgB	2187	2188	9005	103.473
yhgO	42	43	94	54.9606
yhgP	30	31	2	1.62204
asd	1104	1105	34802	791.834
yhgN	594	595	429	18.1273
gntU	1341	1342	341	6.38843
gntK	528	529	165	7.84188
gntR	996	997	2181	54.9987
yhhW	696	697	517	18.6488
yhhX	1038	1039	2302	55.7034
ryhB	95	96	48	12.5708
yhhY	489	490	489	25.0902
yhhZ	1179	1180	14	0.29829
insA6	276	277	153.854	13.9644
insB6	504	505	1186.14	59.0524
yrhD	156	157	0	0
yrhB	285	286	16	1.40652
ggt	1743	1744	628	9.05327
yhhA	441	442	130	7.39457
ugpQ	744	745	766	25.8502
ugpC	1071	1072	658	15.432
ugpE	846	847	231	6.85679
ugpA	888	889	226	6.39144
ugpB	1317	1318	671	12.7997
livF	714	715	429	15.0849
livG	768	769	1066	34.8516
livM	1278	1279	1492	29.3285
livH	927	928	1188	32.1855
livK	1110	1111	2533	57.3209
panZ	384	385	512	33.435
livJ	1104	1105	4083	92.8986
rpoH	855	856	7905	232.178
ftsX	1059	1060	2694	63.8975
ftsE	669	670	1808	67.8447
ftsY	1494	1495	3149	52.957
rsmD	597	598	983	41.328
yhhL	270	271	261	24.2138
yhhM	360	361	340	23.679
yhhN	627	628	1044	41.7958
zntA	2199	2200	1990	22.7417
tusA	246	247	435	44.2776
yhhQ	666	667	557	20.9953
dcrB	558	559	4628	208.149
yhhS	1218	1219	1055	21.7591
yhhT	1050	1051	294	7.03294
acpT	588	589	1339	57.1554
nikA	1575	1576	1275	20.3398
nikB	945	946	277	7.36174
nikC	834	835	92	2.77009
nikD	765	766	113	3.70887
nikE	807	808	216	6.72101
nikR	402	403	681	42.4849
rhsB	4236	4237	736.401	4.36966
yhhH	384	385	1	0.0653027
yhhI	1137	1138	57.1921	1.26353
yhhJ	1125	1126	717	16.0093
rbbA	2736	2737	3878	35.6226
yhiI	1068	1069	2514	59.1262
yhiY	114	115	1458	318.751
yhiJ	1623	1624	60	0.928875
yhiM	1053	1054	121	2.88627
yhiN	1203	1204	884	18.4594
pitA	1500	1501	16537	276.993
uspB	336	337	462	34.4671
uspA	435	436	20202	1164.93
yriA	75	76	0	0
yriB	54	55	2	0.914238
dtpB	1470	1471	307	5.24708
rsmJ	753	754	243	8.10265
prlC	2043	2044	4968	61.1073
rlmJ	843	844	3390	100.983
gor	1353	1354	6592	122.403
dinQ	84	85	359	106.186
agrA	82	83	85.2382	25.8195
agrB	82	83	1222.76	370.387
arsR	354	355	75	5.3116
arsB	1290	1291	292	5.68655
arsC	426	427	104	6.12347
insH11	981	982	4168.39	106.721
slp	567	568	247	10.933
dctR	531	532	52	2.45745
yhiD	648	649	119	4.60993
hdeB	327	328	983	75.348
hdeA	333	334	3844	289.354
hdeD	573	574	695	30.4414
arrS	70	71	50	17.7053
gadE	528	529	146	6.93888
gadF	91	92	53	14.4837
mdtE	1158	1159	243	5.27127
mdtF	3114	3115	837	6.75553
gadW	729	730	1183	40.7431
gadY	106	107	19	4.46439
gadX	825	826	402	12.236
gadA	1401	1402	884.279	15.8575
ccp	1398	1399	113	2.03073
treF	1650	1651	450	6.85263
yhjB	603	604	89	3.70463
rcdB	900	901	293	8.17589
yhjD	1014	1015	495	12.2612
yhjE	1323	1324	1360	25.8252
yhjG	2061	2062	2918	35.5786
pdeH	768	769	14435	471.935
kdgK	930	931	1576	42.5597
yhjJ	1497	1498	2957	49.6286
dctA	1287	1288	4516	88.1516
pdeK	1989	1990	1346	17.0053
bcsC	3474	3475	1076	7.78484
bcsZ	1107	1108	168	3.81208
bcsB	2340	2341	475	5.10134
bcsA	2619	2620	268	2.57173
yhjR	189	190	433	57.2963
bcsE	1572	1573	2031	32.4619
bcsF	192	193	92	11.9846
bcsG	1680	1681	1346	20.1312
ldrD	108	109	96	22.143
rdlD	64	65	1	0.386793
yhjV	1272	1273	1078	21.2903
dppF	1005	1006	4948	123.658
dppD	984	985	9568	244.218
dppC	903	904	4332	120.479
dppB	1020	1021	7195	177.173
dppA	1608	1609	55179	862.204
proK	77	78	21	6.76888
eptB	1692	1693	1370	20.3449
yhjX	1209	1210	376	7.81258
yhjY	699	700	402	14.4384
tag	564	565	495	22.0267
yiaC	441	442	123	6.99641
bisC	2334	2335	2321	24.9908
yiaD	660	661	1820	69.2249
ghrB	975	976	6988	180.009
yiaF	711	712	4812	169.917
yiaG	291	292	303	26.0887
cspA	213	214	31005	3642.59
ysaE	72	73	2	0.68881
hokA	153	154	19	3.10188
insJ	522	523	77	3.70153
insK	852	853	45	1.32634
glyS	2070	2071	35925	436.123
glyQ	912	913	14527	400.034
ysaB	300	301	66	5.51277
wecH	996	997	121	3.05128
yiaA	438	439	5	0.28635
yiaB	342	343	12	0.879588
xylB	1455	1456	370	6.38899
xylA	1323	1324	162	3.07623
xylF	993	994	26	0.657626
xylG	1542	1543	79	1.28722
xylH	1182	1183	76	1.61518
xylR	1179	1180	637	13.5722
bax	825	826	4537	138.096
baxL	27	28	3	2.69374
malS	2031	2032	466	5.76573
avtA	1254	1255	11332	227.015
ysaA	474	475	514	27.2058
plaR	849	850	1281	37.8898
yiaK	999	1000	38	0.955379
yiaL	468	469	4	0.214427
yiaM	474	475	4	0.211718
yiaN	1278	1279	40	0.786288
yiaO	987	988	11	0.279916
lyxK	1497	1498	63	1.05736
sgbH	663	664	18	0.681548
sgbU	861	862	65	1.89582
sgbE	696	697	69	2.48891
yiaT	741	742	30	1.0165
yiaU	975	976	324	8.34617
yiaV	1137	1138	85	1.87788
yiaW	324	325	8	0.618869
aldB	1539	1540	111	1.81215
yiaY	1152	1153	25	0.545133
selB	1845	1846	4276	58.2369
selA	1392	1393	2845	51.348
yibF	609	610	914	37.6711
rhsA	4134	4135	365.326	2.22125
yibA	843	844	94	2.80013
yibG	462	463	9	0.488713
yibV	336	337	6	0.447624
yibH	1137	1138	57	1.25929
yibI	363	364	22	1.51954
mtlA	1914	1915	2437	31.9948
mtlD	1149	1150	2123	46.4135
mtlR	588	589	468	19.9766
yibT	210	211	196	23.3542
yibL	363	364	1391	96.0766
lldP	1656	1657	978	14.8391
lldR	777	778	620	20.0357
lldD	1191	1192	1210	25.5212
trmL	474	475	873	46.2075
cysE	822	823	3700	113.03
gpsA	1020	1021	10781	265.476
secB	468	469	8062	432.177
grxC	252	253	5946	590.876
yibN	432	433	5792	336.305
gpmM	1545	1546	27790	451.93
envC	1260	1261	3855	76.8602
yibQ	960	961	1830	47.8762
waaH	1035	1036	84	2.0385
tdh	1026	1027	3583	87.7139
kbl	1197	1198	3755	78.8034
htrL	858	859	737	21.5708
rfaD	933	934	12647	340.434
waaF	1047	1048	4566	109.538
waaC	960	961	2124	55.5678
waaL	1260	1261	3403	67.8483
yibX	243	244	0	0
yibY	111	112	0	0
waaU	1074	1075	1068	24.9778
waaZ	852	853	540	15.9161
waaY	699	700	715	25.6803
waaJ	1017	1018	728	17.9794
waaO	1020	1021	805	19.8227
waaB	1080	1081	773	17.9782
waaS	936	937	486	13.0403
waaP	798	799	453	14.2542
waaG	1125	1126	1215	27.1288
waaQ	1035	1036	2000	48.5358
rirA	73	74	31	10.5323
waaA	1278	1279	2981	58.5981
coaD	480	481	649	33.9228
mutM	810	811	606	18.7864
rpmG	168	169	639	95.0618
rpmB	237	238	69718	7364.78
yicR	669	670	4399	165.071
dfp	1221	1222	4861	100.011
dut	459	460	2993	163.584
slmA	597	598	3029	127.347
pyrE	642	643	357	13.9588
rph	687	688	2507	91.6132
yicC	864	865	3738	108.646
dinD	825	826	246	7.48768
yicG	618	619	174	7.06725
ligB	1683	1684	203	3.03072
gmk	624	625	5872	236.21
rpoZ	276	277	634	57.5442
spoT	2109	2110	13360	159.19
trmH	690	691	2000	72.7686
recG	2082	2083	4906	59.2148
gltS	1206	1207	683	14.2267
xanP	1392	1393	12983	234.324
yicH	1710	1711	2018	29.6526
yicI	2319	2320	393	4.25889
yicJ	1383	1384	121	2.19807
selC	95	96	63	16.4991
setC	1185	1186	8	0.169589
yicL	924	925	643	17.4768
yicU	60	61	0	0
nlpA	819	820	1233	37.8043
yicS	294	295	30	2.55677
nepI	1191	1192	482	10.1663
yicN	453	454	387	21.4312
adeQ	1335	1336	33	0.621011
adeD	1767	1768	911	12.9547
uhpT	1392	1393	214	3.86238
uhpC	1320	1321	216	4.11096
uhpB	1503	1504	509	8.50868
uhpA	591	592	897	38.0945
ilvN	291	292	222	19.1145
ilvB	1689	1690	1985	29.5302
ivbL	99	100	387	97.2978
istR	140	141	14	2.49632
tisB	90	91	706	195.054
ysdE	75	76	0	0
emrD	1185	1186	733	15.5386
yidF	498	499	157	7.91027
yidG	363	364	108	7.45958
yidH	348	349	57	4.10621
yidI	450	451	151	8.41768
yidJ	1494	1495	88	1.4799
yidK	1716	1717	81	1.18606
yidL	894	895	42	1.17983
glvG	639	640	114	4.47834
glvB	486	487	26	1.34226
glvC	1107	1108	51	1.15724
yidP	717	718	11	0.385177
yidE	1662	1663	643	9.721
ibpB	429	430	105	6.13922
ibpA	414	415	396	23.9905
yidQ	333	334	1130	85.0597
yidR	1248	1249	1292	26.0071
cbrA	1065	1066	70	1.65095
dgoT	1293	1294	75	1.4572
dgoD	1149	1150	99	2.16436
dgoA	618	619	70	2.84315
dgoK	879	880	148	4.22835
dgoR	690	691	441	16.0455
yidX	657	658	266	10.1636
yidA	813	814	3871	119.561
yidB	399	400	71	4.46263
gyrB	2415	2416	23646	246.067
recF	1074	1075	1302	30.4505
dnaN	1101	1102	5273	120.301
dnaA	1404	1405	8937	159.922
ysdD	81	82	24	7.3585
rpmH	141	142	24483	4334.79
rnpA	360	361	9618	669.838
yidD	258	259	2507	243.359
yidC	1647	1648	38789	591.757
mnmE	1365	1366	3663	67.4184
tnaC	75	76	0	0
tnaA	1416	1417	178	3.15822
tnaB	1248	1249	36	0.724656
mdtL	1176	1177	172	3.67404
yidZ	960	961	571	14.9384
yieE	750	751	895	29.9623
yieF	567	568	1583	70.0688
adeP	1338	1339	18120	340.228
yieH	666	667	712	26.8378
cbrB	468	469	111	5.95035
cbrC	588	589	78	3.32944
yieK	723	724	67	2.32664
yieL	1170	1171	71	1.52438
bglH	1617	1618	40	0.621546
bglB	1413	1414	60	1.06683
bglF	1878	1879	580	7.76056
bglG	837	838	16	0.48003
phoU	726	727	1350	46.6865
pstB	774	775	1585	51.4185
pstA	891	892	794	22.3794
pstC	960	961	862	22.5515
pstS	1041	1042	1105	26.6616
glmS	1830	1831	29068	399.134
glmU	1371	1372	21108	386.799
atpC	420	421	39267	2344.97
atpD	1383	1384	124048	2253.44
atpG	864	865	42891	1246.64
atpA	1542	1543	166711	2716.38
atpH	534	535	23614	1109.71
atpF	471	472	32098	1709.73
atpE	240	241	18089	1887.08
atpB	816	817	17344	533.727
atpI	381	382	2836	186.653
rsmG	624	625	1192	47.95
mnmG	1890	1891	8417	111.907
mioC	444	445	2851	161.075
asnC	459	460	434	23.7205
asnA	993	994	11385	287.964
viaA	1452	1453	945	16.3515
ravA	1497	1498	1374	23.0604
kup	1869	1870	1681	22.6005
rbsD	420	421	2611	155.925
rbsA	1506	1507	1242	20.7205
rbsC	966	967	1088	28.2875
rbsB	891	892	2939	82.8375
rbsK	930	931	1993	53.8207
rbsR	993	994	473	11.9637
hsrA	1428	1429	648	11.4008
yieP	693	694	2086	75.5696
rrsC	1542	1543	15964.6	260.126
gltU	76	77	2027.5	662.006
rrlC	2904	2905	46144.5	399.361
rrfC	120	121	4.15385	0.863092
aspT	77	78	1018	328.129
trpT	76	77	82	26.7741
hdfR	840	841	757	22.6304
maoP	339	340	9739	720.158
yifB	1521	1522	392	6.47535
ilvL	99	100	274	68.8879
ilvX	51	52	122	58.986
ilvM	264	265	98	9.29763
ilvE	930	931	3295	88.9811
ilvD	1851	1852	3634	49.3328
ilvA	1545	1546	2609	42.4284
ilvY	894	895	1049	29.4676
ilvC	1476	1477	1085	18.4689
ppiC	282	283	1004	89.1948
rep	2022	2023	2447	30.411
gpp	1485	1486	8143	137.771
rhlB	1266	1267	18939	375.814
trxA	330	331	15835	1202.77
rhoL	102	103	6864	1675.45
rho	1260	1261	49573	988.376
rfe	1104	1105	5454	124.092
wzzE	1047	1048	4167	99.9665
wecB	1131	1132	4386	97.4124
wecC	1263	1264	5403	107.468
rffG	1068	1069	3297	77.5413
rffH	882	883	1517	43.1934
rffC	675	676	1477	54.9321
wecE	1131	1132	2913	64.6973
wzxE	1251	1252	1157	23.2338
wecF	1080	1081	1285	29.8861
wzyE	1353	1354	1435	26.6456
rffM	741	742	661	22.397
yifK	1386	1387	7324	132.759
argX	77	78	767	247.225
hisR	77	78	459	147.948
leuT	87	88	569.661	162.752
proM	77	78	130	41.9026
aslB	1236	1237	119	2.41863
aslA	1656	1657	233	3.53529
glmZ	172	173	2956	429.586
hemY	1197	1198	3954	82.9797
hemX	1182	1183	3408	72.4281
hemD	741	742	1399	47.403
hemC	942	943	4707	125.494
cyaA	2547	2548	18912	186.608
cyaY	321	322	379.845	29.6581
yzcX	486	487	478.155	24.6849
yifL	204	205	939	115.161
dapF	825	826	2908	88.5129
yigA	708	709	3335	118.261
xerC	897	898	2848	79.7362
yigB	717	718	1852	64.8498
uvrD	2163	2164	4774	55.4648
yigE	765	766	70	2.29753
ysgD	57	58	435	188.562
corA	951	952	1826	48.2232
yigF	381	382	30	1.97447
yigG	381	382	4	0.263262
rarD	891	892	742	20.9137
yigI	468	469	480	25.7312
pldA	870	871	2802	80.8802
recQ	1830	1831	4058	55.7206
rhtC	621	622	681	27.5264
rhtB	621	622	346	13.9855
pldB	1023	1024	3069	75.351
yigL	801	802	2172	68.0891
bioP	900	901	893.68	24.9373
metR	954	955	445.32	11.7236
metE	2262	2263	25220	280.19
ysgA	816	817	1062	32.6809
udp	762	763	4164	137.208
rmuC	1428	1429	659	11.5943
ubiE	756	757	7423	246.533
ubiJ	606	607	1920	79.5252
esrE	252	253	0	0
ubiB	1641	1642	3268	50.0381
tatA	270	271	1310	121.533
tatB	516	517	2418	117.587
tatC	777	778	2869	92.7135
tatD	783	784	1315	42.1698
rfaH	489	490	964	49.4622
ubiD	1494	1495	8810	148.159
fre	702	703	5142	183.895
fadA	1164	1165	231	4.98515
fadB	2190	2191	629	7.21773
pepQ	1332	1333	10757	202.886
yigZ	615	616	1593	65.017
trkH	1452	1453	2205	38.1536
hemG	546	547	1431	65.7725
rrsA	1542	1543	13400.3	218.344
ileT	77	78	490	157.941
alaT	76	77	306.629	100.118
rrlA	2905	2906	41094.5	355.533
rrfA	120	121	1.38462	0.287697
mobB	528	529	26	1.23569
mobA	585	586	465	19.9502
yihD	270	271	2352	218.203
srkA	987	988	2705	68.8339
dsbA	627	628	3242	129.791
yihF	1431	1432	88	1.54501
yihG	933	934	317	8.53305
polA	2787	2788	7474	67.3988
spf	111	112	105	23.5702
yihA	633	634	3238	128.404
csrC	246	247	2579	262.51
yihI	510	511	2672	131.464
hemN	1374	1375	4745	86.7612
yshB	111	112	810	181.827
glnG	1410	1411	7065	125.886
glnL	1050	1051	6810	162.906
glnA	1410	1411	133774	2383.62
bipA	1824	1825	103408	1424.57
yihL	711	712	230	8.12157
yihM	981	982	176	4.50602
yihN	1266	1267	40	0.793735
ompL	693	694	8	0.289816
yihO	1404	1405	48	0.858929
yihP	1386	1387	100	1.81266
yihQ	2037	2038	83	1.02392
yihR	927	928	20	0.541844
yihS	1242	1243	172	3.47896
yihT	879	880	78	2.22846
yihU	897	898	110	3.0797
yihV	897	898	43	1.20388
csqR	786	787	852	27.218
yihX	600	601	708	29.6177
yihY	873	874	786	22.6101
dtd	438	439	1078	61.7371
fabY	990	991	2028	51.4501
yiiE	219	220	1	0.11428
yiiF	219	220	18	2.05704
fdhE	930	931	4997	134.943
fdoI	636	637	3257	128.55
fdoH	903	904	5035	140.031
fdoG	3051	3052	47385	390.345
fdhD	834	835	785	23.6361
yiiG	1056	1057	80	1.90286
frvR	1749	1750	69	0.991296
frvX	1071	1072	92	2.15767
frvB	1452	1453	26	0.449883
frvA	447	448	11	0.617315
rhaM	315	316	20	1.59124
rhaD	825	826	63	1.91758
rhaA	1260	1261	50	0.996889
rhaB	1470	1471	48	0.820391
rhaS	837	838	53	1.5901
rhaR	849	850	77	2.27753
rhaT	1035	1036	61	1.48034
sodA	621	622	70523	2850.58
kdgT	984	985	174	4.44125
yiiM	675	676	672	24.9928
cpxA	1374	1375	3960	72.4077
cpxR	699	700	3984	143.091
cpxP	501	502	2689	134.673
cpxQ	58	59	0	0
fieF	903	904	3278	91.1659
pfkA	963	964	14556	379.627
sbp	990	991	613	15.5517
cdh	756	757	326	10.8271
tpiA	768	769	20880	682.647
yiiQ	600	601	1086	45.4305
yiiR	441	442	301	17.1213
yiiS	300	301	397	33.1601
uspD	429	430	747	43.6761
fpr	747	748	2308	77.5758
glpX	1011	1012	2391	59.4006
glpK	1509	1510	22959	382.268
glpF	846	847	5245	155.688
zapB	246	247	6050	615.815
rraA	486	487	1750	90.3444
menA	927	928	1445	39.1482
hslU	1332	1333	7077	133.478
hslV	531	532	2324	109.829
ftsN	960	961	2680	70.1138
cytR	1026	1027	2736	66.9789
priA	2199	2200	2989	34.1582
rpmE	213	214	25283	2970.35
yiiX	609	610	310	12.7769
metJ	318	319	2146	169.134
metB	1161	1162	742	16.0542
metL	2433	2434	4617	47.6904
metF	891	892	587	16.5449
katG	2181	2182	12456	143.521
yijE	906	907	414	11.4759
yijF	618	619	58	2.35575
gldA	1104	1105	480	10.9212
fsaB	663	664	70	2.65046
ptsA	2502	2503	147	1.47655
frwC	1080	1081	31	0.720988
frwB	321	322	28	2.18622
pflD	2298	2299	308	3.36825
pflC	879	880	85	2.42845
frwD	342	343	30	2.19897
yijO	852	853	455	13.4108
eptC	1734	1735	9415	136.431
ppc	2652	2653	38802	367.713
argE	1152	1153	1694	36.9382
argC	1005	1006	1107	27.6657
argB	777	778	648	20.9405
argH	1374	1375	741	13.549
oxyS	117	118	13	2.76983
oxyR	918	919	4424	121.03
sthA	1401	1402	20280	363.674
fabR	705	706	1657	59.0079
yijD	360	361	1491	103.839
trmA	1101	1102	5986	136.567
btuB	1845	1846	8184	111.462
murI	858	859	3055	89.415
rrsB	1542	1543	12304	200.481
gltT	76	77	2027.5	662.006
rrlB	2904	2905	32832.2	284.149
rrfB	120	121	0	0
murB	1029	1030	2674	65.2704
birA	966	967	895	23.2696
coaA	951	952	1349	35.626
thrU	76	77	135	44.0793
tyrU	85	86	2851.42	833.594
glyT	75	76	2381	787.658
thrT	76	77	4621.48	1508.98
tufB	1185	1186	209385	4438.67
secE	384	385	8243	538.29
nusG	546	547	11266	517.815
rplK	429	430	107150	6264.92
rplA	705	706	181288	6455.89
rplJ	498	499	189988	9572.33
rplL	366	367	47887	3280.53
rpoB	4029	4030	196246	1224.3
rpoC	4224	4225	177673	1057.27
yjaZ	540	541	273	12.687
sroH	161	162	397	61.6123
thiH	1134	1135	13287	294.322
thiG	771	772	7605	247.67
thiS	201	202	1513	188.313
thiF	756	757	8327	276.557
thiE	636	637	6146	242.575
thiC	1896	1897	34103	451.978
rsd	477	478	2101	110.507
nudC	774	775	1861	60.3722
hemE	1065	1066	4950	116.745
nfi	672	673	1381	51.5906
yjaG	591	592	1903	80.8182
hupA	273	274	17771	1630.62
yjaH	696	697	1013	36.54
zraP	426	427	52	3.06173
zraS	1398	1399	293	5.26553
zraR	1326	1327	515	9.75727
purD	1290	1291	26433	514.769
purH	1590	1591	40446	639.142
rrsE	1542	1543	12304	200.481
gltV	76	77	2027.5	662.006
rrlE	2904	2905	33717	291.807
rrfE	120	121	0	0
yjaA	384	385	90	5.87725
yjaB	444	445	39	2.20342
metA	930	931	461	12.4493
aceB	1602	1603	41284	647.501
aceA	1305	1306	34355	661.361
aceK	1737	1738	10072	145.699
arpA	2187	2188	179	2.05683
iclR	825	826	2571	78.2554
metH	3684	3685	9974	68.0493
yjbB	1632	1633	1079	16.6122
pepE	690	691	650	23.6498
rluF	873	874	925	26.6086
yjbD	273	274	360	33.0327
lysC	1350	1351	1882	35.0232
pgi	1650	1651	24895	379.103
yjbE	243	244	145	14.9407
yjbF	639	640	39	1.53206
yjbG	738	739	31	1.05465
yjbH	2097	2098	138	1.65373
yjbT	279	280	21	1.88562
psiE	411	412	235	14.3404
xylE	1476	1477	136	2.315
malG	891	892	216	6.08809
malF	1545	1546	401	6.52119
malE	1191	1192	1907	40.2223
malK	1116	1117	466	10.4888
lamB	1341	1342	868	16.2615
malM	921	922	543	14.8068
ubiC	498	499	608	30.6334
ubiA	873	874	915	26.321
plsB	2424	2425	14588	151.243
dgkA	369	370	1182	80.3171
lexA	609	610	3124	128.758
dinF	1380	1381	806	14.6735
yjbJ	210	211	371	44.2062
zur	516	517	1450	70.5131
yjbL	255	256	0	0
yjbM	708	709	6	0.212763
dusA	1038	1039	1738	42.0558
pspG	243	244	74	7.6249
pspH	111	112	5	1.12239
qorA	984	985	1019	26.0094
dnaB	1416	1417	7230	128.28
alr	1080	1081	3179	73.9362
tyrB	1194	1195	4176	87.8587
yjbS	204	205	2	0.245283
aphA	714	715	624	21.9417
yjbQ	417	418	1665	100.145
yjbR	357	358	609	42.7687
uvrA	2823	2824	6313	56.2035
ssb	537	538	1689	78.9295
yjcB	282	283	435	38.6451
pdeC	1587	1588	151	2.39066
soxS	324	325	936	72.4077
soxR	465	466	89	4.80171
ryjA	141	142	17	3.0099
ghxP	1350	1351	10872	202.323
yjcE	1650	1651	2238	34.0804
yjcF	1293	1294	11	0.213723
actP	1650	1651	433	6.59376
yjcH	315	316	118	9.3883
acs	1959	1960	1734	22.2426
nrfA	1437	1438	610	10.6651
nrfB	567	568	84	3.71812
nrfC	672	673	42	1.56901
nrfD	957	958	85	2.23072
nrfE	1659	1660	79	1.1965
nrfF	384	385	7	0.457119
nrfG	597	598	36	1.51354
gltP	1314	1315	5063	96.7998
yjcO	690	691	608	22.1217
fdhF	2148	2149	834	9.75712
mdtP	1467	1468	59	1.01046
mdtO	2052	2053	70	0.857238
mdtN	1032	1033	34	0.827505
ytcA	276	277	1	0.0907637
yjcS	1986	1987	45	0.569386
alsK	930	931	164	4.4288
alsE	696	697	68	2.45283
alsC	981	982	97	2.48343
alsA	1533	1534	38	0.622802
alsB	936	937	103	2.76369
alsR	891	892	672	18.9407
rpiB	450	451	47	2.62007
yjdP	330	331	380	28.8634
phnP	759	760	238	7.87328
phnO	435	436	81	4.67079
phnN	558	559	35	1.57416
phnM	1137	1138	57	1.25929
phnL	681	682	170	6.26696
phnK	759	760	19	0.628539
phnJ	846	847	40	1.18732
phnI	1065	1066	39	0.919813
phnH	585	586	33	1.41582
phnG	453	454	24	1.32907
phnF	726	727	38	1.31414
phnD	1017	1018	45	1.11137
phnC	789	790	25	0.795619
yjdN	444	445	65	3.67236
yjdM	336	337	1899	141.673
rdcA	2229	2230	9446	106.496
rdcB	879	880	4755	135.85
proP	1503	1504	13269	221.811
pmrR	90	91	283	78.1875
basS	1092	1093	424	9.75299
basR	669	670	432	16.2107
eptA	1644	1645	139	2.12442
adiC	1338	1339	101	1.89641
adiY	762	763	52	1.71345
adiA	2268	2269	293	3.24657
melR	909	910	478	13.2062
melA	1356	1357	170	3.14964
melB	1422	1423	297	5.24739
yjdF	630	631	210	8.36724
fumB	1647	1648	398	6.07181
dcuB	1341	1342	412	7.71857
dcuR	720	721	856	29.8491
dcuS	1632	1633	712	10.9619
yjdI	231	232	86	9.31971
yjdJ	273	274	160	14.6812
ghoS	297	298	39	3.29034
ghoT	174	175	12	1.72399
lysU	1518	1519	2686	44.457
dtpC	1458	1459	240	4.13569
cadA	2148	2149	216	2.52702
cadB	1335	1336	65	1.2232
cadC	1539	1540	203	3.31411
pheU	76	77	20.5	6.69353
yjdC	576	577	1678	73.1153
dsbD	1698	1699	2806	41.5228
cutA	339	340	453	33.4974
dcuA	1302	1303	6989	134.854
aspA	1437	1438	9032	157.913
fxsA	477	478	125	6.57467
yjeH	1257	1258	582	11.6315
groS	294	295	3981	339.283
groL	1647	1648	36688	559.705
yjeI	354	355	1961	138.881
yjeJ	870	871	201	5.8019
epmB	1029	1030	2682	65.4657
efp	567	568	21310	943.251
ecnA	126	127	270	53.4505
ecnB	147	148	252	42.8086
gdx	318	319	81	6.38391
blc	534	535	225	10.5736
ampC	1134	1135	565	12.5154
frdD	360	361	445	30.9917
frdC	396	397	537	34.0076
frdB	735	736	2003	68.4219
frdA	1809	1810	13036	181.075
epmA	978	979	860	22.0855
yjeM	1503	1504	125	2.08956
yjeN	315	316	24	1.90949
yjeO	315	316	51	4.05766
mscM	3324	3325	2397	18.1246
psd	969	970	4563	118.269
rsgA	1053	1054	4955	118.194
orn	546	547	1292	59.3837
glyV	76	77	3446.75	1125.41
glyX	76	77	3446.75	1125.41
glyY	76	77	3446.75	1125.41
yjeV	54	55	9	4.11407
queG	1140	1141	1022	22.5194
nnr	1548	1549	850	13.7962
tsaE	462	463	632	34.3185
amiB	1338	1339	2357	44.2559
mutL	1848	1849	3867	52.5811
miaA	951	952	7503	198.148
hfq	309	310	10152	823.345
hflX	1281	1282	11772	230.863
hflK	1260	1261	19688	392.535
hflC	1005	1006	9662	241.469
yjeT	198	199	139	17.5612
purA	1299	1300	72673	1405.47
nsrR	426	427	873	51.4018
rnr	2442	2443	7535	77.5447
rlmB	732	733	2125	72.8865
yjfI	402	403	5	0.31193
yjfJ	699	700	13	0.466915
yjfK	660	661	15	0.570534
yjfL	399	400	6	0.377123
yjfM	639	640	60	2.35702
yjfC	1164	1165	43	0.927971
aidB	1626	1627	338	5.22301
yjfN	276	277	103	9.34866
bsmA	330	331	292	22.1793
yjfP	750	751	451	15.0983
ulaR	756	757	555	18.4327
ulaG	1065	1066	164	3.86793
ulaA	1398	1399	49	0.880583
ulaB	306	307	49	4.01282
ulaC	465	466	53	2.85945
ulaD	651	652	72	2.77637
ulaE	855	856	109	3.20144
ulaF	687	688	91	3.32541
yjfY	276	277	42	3.81208
rpsF	396	397	66316	4199.72
priB	315	316	35645	2835.98
rpsR	228	229	40020	4393.73
rplI	450	451	53827	3000.65
yjfZ	795	796	133	4.20079
ytfB	639	640	1251	49.1439
fklB	621	622	7212	291.513
cycA	1413	1414	4040	71.833
ytfE	663	664	232	8.7844
ytfF	966	967	332	8.63185
qorB	861	862	359	10.4708
ytfH	381	382	96	6.3183
cpdB	1944	1945	1417	18.3165
cysQ	741	742	1358	46.0138
ytfI	939	940	24	0.641912
ytfJ	555	556	174	7.86804
ytfK	207	208	584	70.5897
ytfL	1344	1345	1302	24.3378
msrA	639	640	1445	56.7649
tamA	1734	1735	1801	26.0979
