target_id	length	eff_length	est_counts	tpm
slyX	219	220	1296	54.1942
slyD	591	592	28129	437.122
yheV	201	202	2054	93.5448
kefB	1806	1807	8372	42.6228
kefG	555	556	6077	100.551
yheS	1914	1915	4565	21.9302
yheT	1023	1024	1028	9.23557
yheU	219	220	397	16.6012
prkB	870	871	1853	19.5717
yhfA	405	406	2617	59.2991
crp	633	634	12149	176.288
yhfK	2103	2104	3091	13.5152
argD	1221	1222	5644	42.4899
pabA	564	565	1411	22.9747
fic	603	604	923	14.0584
yhfG	168	169	399	21.7198
ppiA	573	574	5466	87.6048
tsgA	1182	1183	9522	74.0481
nirB	2544	2545	1808	6.53553
nirD	327	328	235	6.5912
nirC	807	808	290	3.30185
cysG	1374	1375	4976	33.2926
yhfL	168	169	122	6.64115
frlA	1338	1339	109	0.748887
frlB	1023	1024	193	1.73391
frlC	831	832	205	2.26674
frlD	786	787	791	9.24639
frlR	732	733	1368	17.1693
yhfS	1086	1087	462	3.91005
yhfT	1305	1306	356	2.50771
yhfU	354	355	155	4.01674
php	879	880	764	7.98695
yhfW	1227	1228	164	1.22862
yhfX	1164	1165	62	0.489594
yhfY	363	364	18	0.454927
yhfZ	906	907	189	1.91701
trpS	1005	1006	5317	48.6227
gph	759	760	2798	33.8692
rpe	678	679	3076	41.6761
dam	837	838	2592	28.4552
damX	1287	1288	15211	108.646
aroB	1089	1090	11914	100.554
aroK	522	523	8585	151.011
hofQ	1239	1240	465	3.44986
hofP	405	406	67	1.51817
hofO	441	442	35	0.728478
hofN	540	541	144	2.4487
hofM	780	781	476	5.60695
mrcA	2553	2554	14801	53.3139
nudE	561	562	4818	78.868
igaA	2136	2137	8958	38.5635
yrfG	669	670	3132	43.0048
hslR	402	403	1031	23.5355
hslO	879	880	3975	41.5552
yhgE	1725	1726	1155	6.15618
pck	1623	1624	14129	80.0379
envZ	1353	1354	2898	19.6902
ompR	720	721	6688	85.3358
greB	477	478	1342	25.8283
yhgF	2322	2323	7210	28.5533
feoA	228	229	3487	140.083
feoB	2322	2323	10024	39.6974
feoC	237	238	539	20.8345
rpnA	879	880	534	5.5825
bioH	771	772	1693	20.1748
yhgH	684	685	2005	26.9274
nfuA	576	577	12313	196.317
gntT	1317	1318	1577	11.0074
malQ	2085	2086	3051	13.4555
malP	2394	2395	2283	8.76942
malT	2706	2707	3600	12.2345
rtcA	1017	1018	661	5.97343
rtcB	1227	1228	469	3.51354
rtcR	1599	1600	1208	6.94572
glpG	831	832	5867	64.8729
glpE	327	328	3606	101.14
glpD	1506	1507	190098	1160.47
yzgL	282	283	2634	85.6248
glgP	2448	2449	10153	38.1396
glgA	1434	1435	6497	41.6516
glgC	1296	1297	4463	31.6561
glgX	1974	1975	3633	16.9227
glgB	2187	2188	7693	32.3459
yhgO	42	43	96	20.5387
yhgP	30	31	3	0.890287
asd	1104	1105	14520	120.886
yhgN	594	595	1149	17.7653
gntU	1341	1342	845	5.79261
gntK	528	529	290	5.04328
gntR	996	997	8764	80.8682
yhhW	696	697	1269	16.7494
yhhX	1038	1039	2980	26.3859
ryhB	95	96	76	7.28304
yhhY	489	490	433	8.12947
yhhZ	1179	1180	40	0.311852
insA6	276	277	632.499	21.0063
insB6	504	505	2851.17	51.9401
yrhD	156	157	11	0.64456
yrhB	285	286	56	1.80133
ggt	1743	1744	1473	7.7701
yhhA	441	442	558	11.614
ugpQ	744	745	2766	34.1559
ugpC	1071	1072	4274	36.6784
ugpE	846	847	2272	24.6772
ugpA	888	889	3569	36.9331
ugpB	1317	1318	16994	118.618
livF	714	715	258	3.31959
livG	768	769	249	2.97881
livM	1278	1279	483	3.47414
livH	927	928	414	4.10415
livK	1110	1111	591	4.89377
panZ	384	385	1914	45.7353
livJ	1104	1105	2013	16.7591
rpoH	855	856	32054	344.492
ftsX	1059	1060	6900	59.8844
ftsE	669	670	4873	66.9102
ftsY	1494	1495	6755	41.5676
rsmD	597	598	1211	18.63
yhhL	270	271	254	8.62253
yhhM	360	361	744	18.9599
yhhN	627	628	1783	26.1193
zntA	2199	2200	29891	124.994
tusA	246	247	2403	89.5009
yhhQ	666	667	3295	45.4465
dcrB	558	559	17379	286.011
yhhS	1218	1219	3643	27.4932
yhhT	1050	1051	674	5.89967
acpT	588	589	2508	39.1726
nikA	1575	1576	353	2.06058
nikB	945	946	245	2.38257
nikC	834	835	140	1.54245
nikD	765	766	185	2.22184
nikE	807	808	275	3.13106
nikR	402	403	963	21.9832
rhsB	4236	4237	3026.22	6.5707
yhhH	384	385	17	0.406217
yhhI	1137	1138	250.127	2.02203
yhhJ	1125	1126	1087	8.88099
rbbA	2736	2737	5847	19.653
yhiI	1068	1069	7629	65.6539
yhiY	114	115	3199	255.91
yhiJ	1623	1624	188	1.06498
yhiM	1053	1054	424	3.7008
yhiN	1203	1204	1752	13.3868
pitA	1500	1501	26248	160.874
uspB	336	337	2005	54.7337
uspA	435	436	17721	373.914
yriA	75	76	30.3332	3.67177
yriB	54	55	175.667	29.3831
dtpB	1470	1471	2627	16.4293
rsmJ	753	754	574	7.00343
prlC	2043	2044	5371	24.1738
rlmJ	843	844	2977	32.4494
gor	1353	1354	6406	43.525
dinQ	84	85	523	56.6048
agrA	82	83	519.506	57.5815
agrB	82	83	4474.49	495.948
arsR	354	355	141	3.65394
arsB	1290	1291	760	5.41574
arsC	426	427	248	5.34311
insH11	981	982	19150.8	179.409
slp	567	568	3572	57.854
dctR	531	532	585	10.1161
yhiD	648	649	1338	18.9663
hdeB	327	328	7380	206.992
hdeA	333	334	22703	625.327
hdeD	573	574	3498	56.0633
arrS	70	71	610	79.0391
gadE	528	529	1479	25.7207
gadF	91	92	432	43.1983
mdtE	1158	1159	1285	10.1998
mdtF	3114	3115	4277	12.6314
gadW	729	730	9302	117.226
gadY	106	107	190	16.3358
gadX	825	826	2067	23.0214
gadA	1401	1402	7452.88	48.9042
ccp	1398	1399	562	3.69563
treF	1650	1651	2218	12.359
yhjB	603	604	467	7.11296
rcdB	900	901	382	3.9004
yhjD	1014	1015	1222	11.0758
yhjE	1323	1324	1395	9.69296
yhjG	2061	2062	7281	32.4842
pdeH	768	769	5979	71.5274
kdgK	930	931	2003	19.7925
yhjJ	1497	1498	9140	56.1313
dctA	1287	1288	1851	13.2209
pdeK	1989	1990	2553	11.8023
bcsC	3474	3475	2735	7.24057
bcsZ	1107	1108	600	4.98175
bcsB	2340	2341	1274	5.00655
bcsA	2619	2620	1727	6.06403
yhjR	189	190	1123	54.3747
bcsE	1572	1573	4875	28.5113
bcsF	192	193	153	7.29297
bcsG	1680	1681	2009	10.9947
ldrD	108	109	225	18.9901
rdlD	64	65	23	3.25525
yhjV	1272	1273	1094	7.90605
dppF	1005	1006	673.769	6.16145
dppD	984	985	666	6.22026
dppC	903	904	428	4.35558
dppB	1020	1021	558	5.02781
dppA	1608	1609	5055	28.9025
proK	77	78	123.012	14.5085
eptB	1692	1693	5699	30.9679
yhjX	1209	1210	1390	10.5682
yhjY	699	700	1708	22.4471
tag	564	565	829	13.4982
yiaC	441	442	348	7.24315
bisC	2334	2335	3023	11.9103
yiaD	660	661	2033	28.2948
ghrB	975	976	6226	58.6854
yiaF	711	712	8621	111.39
yiaG	291	292	3006	94.7058
cspA	213	214	53155	2285.08
ysaE	72	73	61	7.68736
hokA	153	154	296	17.6824
insJ	522	523	631	11.0994
insK	852	853	388	4.18459
glyS	2070	2071	19362	86.0083
glyQ	912	913	9719	97.9312
ysaB	300	301	159	4.85961
wecH	996	997	327	3.01733
yiaA	438	439	69	1.44596
yiaB	342	343	75	2.01158
xylB	1455	1456	1057	6.67858
xylA	1323	1324	531	3.68958
xylF	993	994	169	1.56412
xylG	1542	1543	1008	6.00987
xylH	1182	1183	363	2.82288
xylR	1179	1180	891	6.9465
bax	825	826	23027	256.465
baxL	27	28	12	3.9427
malS	2031	2032	1308	5.92181
avtA	1254	1255	4568	33.4852
ysaA	474	475	601	11.64
plaR	849	850	2106	22.7934
yiaK	999	1000	123	1.13155
yiaL	468	469	15	0.294231
yiaM	474	475	16	0.309882
yiaN	1278	1279	106	0.76244
yiaO	987	988	44	0.4097
lyxK	1497	1498	183	1.12385
sgbH	663	664	52	0.720453
sgbU	861	862	102	1.08859
sgbE	696	697	361	4.7648
yiaT	741	742	151	1.87216
yiaU	975	976	565	5.32561
yiaV	1137	1138	282	2.2797
yiaW	324	325	21	0.594438
aldB	1539	1540	595	3.5544
yiaY	1152	1153	116	0.925548
selB	1845	1846	3495	17.4175
selA	1392	1393	2589	17.0982
yibF	609	610	1185	17.8714
rhsA	4134	4135	2746.72	6.11095
yibA	843	844	232	2.52881
yibG	462	463	25	0.49674
yibV	336	337	17	0.464076
yibH	1137	1138	293	2.36862
yibI	363	364	58	1.46588
mtlA	1914	1915	2855	13.7154
mtlD	1149	1150	4468	35.7426
mtlR	588	589	1567	24.4751
yibT	210	211	1278	55.721
yibL	363	364	1294	32.7042
lldP	1656	1657	1736	9.63824
lldR	777	778	552	6.52724
lldD	1191	1192	1185	9.14561
trmL	474	475	1392	26.9598
cysE	822	823	4956	55.399
gpsA	1020	1021	5694	51.3053
secB	468	469	5012	98.3125
grxC	252	253	3724	135.413
yibN	432	433	5799	123.207
gpmM	1545	1546	34626	206.046
envC	1260	1261	5251	38.3087
yibQ	960	961	2574	24.6408
waaH	1035	1036	1027	9.11971
tdh	1026	1027	11518	103.176
kbl	1197	1198	13201	101.373
htrL	858	859	1523	16.3109
rfaD	933	934	10889	107.254
waaF	1047	1048	5474	48.0523
waaC	960	961	3347	32.0408
waaL	1260	1261	3052	22.2659
yibX	243	244	0	0
yibY	111	112	0	0
waaU	1074	1075	1367	11.6985
waaZ	852	853	820	8.84373
waaY	699	700	983	12.9189
waaJ	1017	1018	1441	13.0223
waaO	1020	1021	1324	11.9298
waaB	1080	1081	1847	15.7185
waaS	936	937	1126	11.0553
waaP	798	799	1167	13.4368
waaG	1125	1126	2789	22.7867
waaQ	1035	1036	4380	38.8942
rirA	73	74	98	12.1833
waaA	1278	1279	5578	40.1216
coaD	480	481	1686	32.2465
mutM	810	811	1190	13.4988
rpmG	168	169	1888	102.775
rpmB	237	238	76048	2939.55
yicR	669	670	3359	46.1217
dfp	1221	1222	7499	56.455
dut	459	460	3343	66.8573
slmA	597	598	3999	61.5206
pyrE	642	643	1827	26.1395
rph	687	688	4633	61.9504
yicC	864	865	5673	60.3347
dinD	825	826	448	4.98963
yicG	618	619	330	4.90449
ligB	1683	1684	556	3.03741
gmk	624	625	15641	230.226
rpoZ	276	277	4993	165.826
spoT	2109	2110	20904	91.1417
trmH	690	691	1987	26.4539
recG	2082	2083	5243	23.1559
gltS	1206	1207	6609	50.3731
xanP	1392	1393	41177	271.941
yicH	1710	1711	3727	20.0392
yicI	2319	2320	870	3.44986
yicJ	1383	1384	272	1.80802
selC	95	96	769	73.6929
setC	1185	1186	499	3.87067
yicL	924	925	1350	13.4265
yicU	60	61	0	0
nlpA	819	820	1431	16.0545
yicS	294	295	186	5.80045
nepI	1191	1192	1727	13.3287
yicN	453	454	974	19.7367
adeQ	1335	1336	205	1.41162
adeD	1767	1768	1122	5.83823
uhpT	1392	1393	293	1.93503
uhpC	1320	1321	1142	7.95305
uhpB	1503	1504	3110	19.0232
uhpA	591	592	2905	45.1435
ilvN	291	292	52	1.63829
ilvB	1689	1690	710	3.86493
ivbL	99	100	254	23.3671
istR	140	141	81	5.28489
tisB	90	91	2372	239.797
ysdE	75	76	30	3.63143
emrD	1185	1186	7597	58.9288
yidF	498	499	576	10.6192
yidG	363	364	469	11.8534
yidH	348	349	282	7.43351
yidI	450	451	394	8.03693
yidJ	1494	1495	294	1.80916
yidK	1716	1717	297	1.59132
yidL	894	895	197	2.02495
glvG	639	640	328	4.71481
glvB	486	487	85	1.60569
glvC	1107	1108	186	1.54434
yidP	717	718	99	1.26847
yidE	1662	1663	2991	16.5461
ibpB	429	430	335	7.16715
ibpA	414	415	2414	53.513
yidQ	333	334	2977	81.9979
yidR	1248	1249	3035	22.3546
cbrA	1065	1066	162	1.39807
dgoT	1293	1294	335	2.38167
dgoD	1149	1150	354	2.83189
dgoA	618	619	141	2.09555
dgoK	879	880	388	4.0562
dgoR	690	691	701	9.33277
yidX	657	658	839	11.7302
yidA	813	814	3048	34.4478
yidB	399	400	286	6.57774
gyrB	2415	2416	23568	89.7421
recF	1074	1075	2887	24.7064
dnaN	1101	1102	13486	112.583
dnaA	1404	1405	34666	226.985
ysdD	81	82	84	9.42401
rpmH	141	142	33278	2155.95
rnpA	360	361	7041	179.431
yidD	258	259	1725	61.2717
yidC	1647	1648	24684	137.794
mnmE	1365	1366	4140	27.8818
tnaC	75	76	3	0.363143
tnaA	1416	1417	952	6.1807
tnaB	1248	1249	275	2.02554
mdtL	1176	1177	276	2.15726
yidZ	960	961	1109	10.6164
yieE	750	751	2473	30.2939
yieF	567	568	2986	48.3628
adeP	1338	1339	19630	134.868
yieH	666	667	1423	19.6268
cbrB	468	469	330	6.47309
cbrC	588	589	471	7.35658
yieK	723	724	360	4.5744
yieL	1170	1171	205	1.61052
bglH	1617	1618	369	2.09806
bglB	1413	1414	139	0.904348
bglF	1878	1879	3234	15.8337
bglG	837	838	97	1.06487
phoU	726	727	10811	136.805
pstB	774	775	12547	148.939
pstA	891	892	13187	136.004
pstC	960	961	21073	201.731
pstS	1041	1042	52090	459.893
glmS	1830	1831	24164	121.409
glmU	1371	1372	16059	107.68
atpC	420	421	26872	587.203
atpD	1383	1384	79131	525.994
atpG	864	865	41399	440.295
atpA	1542	1543	123839	738.349
atpH	534	535	31139	535.453
atpF	471	472	35639	694.631
atpE	240	241	30104	1149.15
atpB	816	817	44273	498.525
atpI	381	382	16812	404.88
rsmG	624	625	1453	21.3873
mnmG	1890	1891	17344	84.3778
mioC	444	445	10312	213.183
asnC	459	460	729	14.5794
asnA	993	994	1904	17.6218
viaA	1452	1453	1399	8.85773
ravA	1497	1498	1338	8.21703
kup	1869	1870	2434	11.9743
rbsD	420	421	593	12.9582
rbsA	1506	1507	360	2.19766
rbsC	966	967	402	3.82446
rbsB	891	892	1525	15.7281
rbsK	930	931	1435	14.1799
rbsR	993	994	666	6.16394
hsrA	1428	1429	1031	6.63738
yieP	693	694	1282	16.9941
rrsC	1542	1543	30047.7	179.149
gltU	76	77	40982.5	4896.41
rrlC	2904	2905	109584	347.033
rrfC	120	121	45.5933	3.46646
aspT	77	78	8359.33	985.933
trpT	76	77	636	75.9866
hdfR	840	841	2645	28.9334
maoP	339	340	24906	673.9
yifB	1521	1522	2031	12.2762
ilvL	99	100	617	56.7617
ilvX	51	52	92	16.2763
ilvM	264	265	101	3.50627
ilvE	930	931	1298	12.8261
ilvD	1851	1852	2281.67	11.334
ilvA	1545	1546	2647	15.7512
ilvY	894	895	1961	20.157
ilvC	1476	1477	900	5.60573
ppiC	282	283	1906	61.9594
rep	2022	2023	3706	16.8531
gpp	1485	1486	8957	55.4516
rhlB	1266	1267	16691	121.193
trxA	330	331	17318	481.327
rhoL	102	103	8935	798.046
rho	1260	1261	32287	235.55
rfe	1104	1105	6339	52.7751
wzzE	1047	1048	5210	45.7348
wecB	1131	1132	3595	29.2161
wecC	1263	1264	2631	19.1489
rffG	1068	1069	1300	11.1876
rffH	882	883	907	9.44968
rffC	675	676	792	10.7783
wecE	1131	1132	1874	15.2298
wzxE	1251	1252	1169	8.58975
wecF	1080	1081	1116	9.49749
wzyE	1353	1354	836	5.68013
rffM	741	742	533	6.60836
yifK	1386	1387	4039	26.7897
argX	77	78	2581.06	304.421
hisR	77	78	1329	156.748
leuT	87	88	5606.13	586.072
proM	77	78	402.04	47.4182
aslB	1236	1237	758	5.63728
aslA	1656	1657	832	4.61925
glmZ	172	173	9672	514.329
hemY	1197	1198	4947	37.9888
hemX	1182	1183	4075	31.6893
hemD	741	742	1651	20.4698
hemC	942	943	4666	45.5201
cyaA	2547	2548	24323	87.8189
cyaY	321	322	624.852	17.8522
yzcX	486	487	672.148	12.6972
yifL	204	205	1172	52.595
dapF	825	826	2905	32.3546
yigA	708	709	3090	40.0943
xerC	897	898	3111	31.8709
yigB	717	718	1580	20.2443
uvrD	2163	2164	7957	33.8269
yigE	765	766	285	3.42284
ysgD	57	58	2816	446.658
corA	951	952	14576	140.855
yigF	381	382	372	8.9588
yigG	381	382	38	0.915147
rarD	891	892	1047	10.7982
yigI	468	469	1506	29.5408
pldA	870	871	3911	41.3086
recQ	1830	1831	5664	28.4581
rhtC	621	622	1274	18.843
rhtB	621	622	524	7.75017
pldB	1023	1024	5241	47.0852
yigL	801	802	3480	39.9186
bioP	900	901	1070.01	10.9253
metR	954	955	1114.99	10.7408
metE	2262	2263	1665	6.76862
ysgA	816	817	1677	18.8835
udp	762	763	3915	47.2039
rmuC	1428	1429	1029	6.62451
ubiE	756	757	6852	83.2706
ubiJ	606	607	3010	45.6193
esrE	252	253	0	0
ubiB	1641	1642	4326	24.2373
tatA	270	271	2309	78.3836
tatB	516	517	4149	73.8284
tatC	777	778	6277	74.2238
tatD	783	784	8670	101.736
rfaH	489	490	3218	60.4172
ubiD	1494	1495	13691	84.2489
fre	702	703	8691	113.733
fadA	1164	1165	924	7.29653
fadB	2190	2191	972	4.08126
pepQ	1332	1333	7671	52.941
yigZ	615	616	1943	29.0177
trkH	1452	1453	4164	26.3643
hemG	546	547	1854	31.1812
rrsA	1542	1543	26724	159.333
ileT	77	78	15584	1838.04
alaT	76	77	16018.1	1913.78
rrlA	2905	2906	96521.4	305.561
rrfA	120	121	52.4865	3.99055
mobB	528	529	185	3.21726
mobA	585	586	636	9.98458
yihD	270	271	2537	86.1235
srkA	987	988	4358	40.5789
dsbA	627	628	5216	76.4097
yihF	1431	1432	358	2.29991
yihG	933	934	619	6.09697
polA	2787	2788	7717	25.464
spf	111	112	311	25.5454
yihA	633	634	5273	76.5137
csrC	246	247	49442	1841.49
yihI	510	511	5452	98.1534
hemN	1374	1375	8755	58.5766
yshB	111	112	2982	244.94
glnG	1410	1411	2113	13.7766
glnL	1050	1051	1050	9.19088
glnA	1410	1411	8235	53.6917
bipA	1824	1825	119428	602.024
yihL	711	712	296	3.82457
yihM	981	982	144	1.34903
yihN	1266	1267	130	0.943924
ompL	693	694	26	0.344655
yihO	1404	1405	386	2.52744
yihP	1386	1387	287	1.9036
yihQ	2037	2038	329	1.48512
yihR	927	928	563	5.58124
yihS	1242	1243	599	4.43329
yihT	879	880	192	2.00719
yihU	897	898	189	1.93623
yihV	897	898	297	3.04264
csqR	786	787	1856	21.6957
yihX	600	601	1456	22.2873
yihY	873	874	1144	12.0416
dtd	438	439	1554	32.5654
fabY	990	991	2450	22.7438
yiiE	219	220	21	0.878147
yiiF	219	220	78	3.26169
fdhE	930	931	4067	40.1879
fdoI	636	637	2817	40.6835
fdoH	903	904	4736	48.1963
fdoG	3051	3052	42039	126.718
fdhD	834	835	1877	20.6799
yiiG	1056	1057	163	1.41868
frvR	1749	1750	471	2.47601
frvX	1071	1072	282	2.42005
frvB	1452	1453	152	0.962384
frvA	447	448	29	0.595512
rhaM	315	316	156	4.54159
rhaD	825	826	261	2.90691
rhaA	1260	1261	151	1.10162
rhaB	1470	1471	179	1.11947
rhaS	837	838	218	2.39322
rhaR	849	850	312	3.37681
rhaT	1035	1036	394	3.4987
sodA	621	622	41300	610.844
kdgT	984	985	393	3.67051
yiiM	675	676	1894	25.7753
cpxA	1374	1375	5228	34.9787
cpxR	699	700	4306	56.5909
cpxP	501	502	11022	201.989
cpxQ	58	59	4	0.623704
fieF	903	904	6145	62.5351
pfkA	963	964	21538	205.541
sbp	990	991	2605	24.1827
cdh	756	757	527	6.4045
tpiA	768	769	15088	180.499
yiiQ	600	601	1066	16.3175
yiiR	441	442	673	14.0076
yiiS	300	301	990	30.2579
uspD	429	430	2981	63.777
fpr	747	748	2951	36.2943
glpX	1011	1012	2525	22.9536
glpK	1509	1510	7297	44.4568
glpF	846	847	2195	23.8408
zapB	246	247	9599	357.519
rraA	486	487	6639	125.413
menA	927	928	1970	19.5294
hslU	1332	1333	6962	48.0479
hslV	531	532	2798	48.3845
ftsN	960	961	4999	47.8553
cytR	1026	1027	2633	23.5858
priA	2199	2200	3772	15.7732
rpmE	213	214	21147	909.087
yiiX	609	610	1515	22.8483
metJ	318	319	3787	109.213
metB	1161	1162	1403	11.1076
metL	2433	2434	5872	22.194
metF	891	892	711	7.33289
katG	2181	2182	13187	55.5983
yijE	906	907	661	6.70447
yijF	618	619	185	2.74949
gldA	1104	1105	493	4.10445
fsaB	663	664	133	1.8427
ptsA	2502	2503	360	1.32316
frwC	1080	1081	90	0.765927
frwB	321	322	62	1.77136
pflD	2298	2299	579	2.31691
pflC	879	880	189	1.97583
frwD	342	343	100	2.68211
yijO	852	853	968	10.4399
eptC	1734	1735	5130	27.2012
ppc	2652	2653	16149	55.9988
argE	1152	1153	2238	17.8567
argC	1005	1006	2122	19.4052
argB	777	778	1304	15.4194
argH	1374	1375	1395	9.33344
oxyS	117	118	25	1.94907
oxyR	918	919	5458	54.6372
sthA	1401	1402	19955	130.941
fabR	705	706	37121	483.71
yijD	360	361	16854	429.503
trmA	1101	1102	11643	97.1972
btuB	1845	1846	3849	19.1817
murI	858	859	3741	40.065
rrsB	1542	1543	22529.4	134.324
gltT	76	77	40982.5	4896.41
rrlB	2904	2905	81985.7	259.634
rrfB	120	121	48.8857	3.71678
murB	1029	1030	4643	41.4698
birA	966	967	2297	21.8527
coaA	951	952	1776	17.1623
thrU	76	77	1846	220.552
tyrU	85	86	10852.5	1160.92
glyT	75	76	7284	881.712
thrT	76	77	8537.29	1020
tufB	1185	1186	344120	2669.29
secE	384	385	32288	771.526
nusG	546	547	30397	511.227
rplK	429	430	91172	1950.58
rplA	705	706	166559	2170.37
rplJ	498	499	128807	2374.7
rplL	366	367	40717	1020.66
rpoB	4029	4030	116304	265.497
rpoC	4224	4225	100867	219.631
yjaZ	540	541	930	15.8145
sroH	161	162	293	16.6388
thiH	1134	1135	9802	79.4491
thiG	771	772	7016	83.607
thiS	201	202	1488	67.7676
thiF	756	757	7323	88.9946
thiE	636	637	6559	94.7259
thiC	1896	1897	33759	163.717
rsd	477	478	3142	60.4712
nudC	774	775	2071	24.5838
hemE	1065	1066	6188	53.4027
nfi	672	673	2122	29.0069
yjaG	591	592	2446	38.0106
hupA	273	274	12539.4	421.014
yjaH	696	697	1482	19.5608
zraP	426	427	351	7.56223
zraS	1398	1399	667	4.3861
zraR	1326	1327	8234	57.0835
purD	1290	1291	9330	66.4853
purH	1590	1591	15208	87.9371
rrsE	1542	1543	22529.4	134.324
gltV	76	77	40982.5	4896.41
rrlE	2904	2905	81698.8	258.726
rrfE	120	121	48.8857	3.71678
yjaA	384	385	643	15.3646
yjaB	444	445	193	3.98995
metA	930	931	631	6.2352
aceB	1602	1603	24539	140.83
aceA	1305	1306	24924	175.568
aceK	1737	1738	5407	28.6205
arpA	2187	2188	202	0.849326
iclR	825	826	3423	38.1239
metH	3684	3685	3508	8.75775
yjbB	1632	1633	1483	8.35459
pepE	690	691	444	5.9112
rluF	873	874	1900	19.9992
yjbD	273	274	1957	65.7069
lysC	1350	1351	1592	10.8407
pgi	1650	1651	21950	122.309
yjbE	243	244	535	20.1713
yjbF	639	640	64	0.919963
yjbG	738	739	88	1.09549
yjbH	2097	2098	661	2.89845
yjbT	279	280	88	2.89131
psiE	411	412	1454	32.4667
xylE	1476	1477	1318	8.20928
malG	891	892	521	5.37333
malF	1545	1546	485	2.88604
malE	1191	1192	348	2.6858
malK	1116	1117	225.231	1.85501
lamB	1341	1342	872	5.9777
malM	921	922	1936	19.3172
ubiC	498	499	1123	20.7038
ubiA	873	874	1741	18.3256
plsB	2424	2425	24288	92.1405
dgkA	369	370	2136	53.1092
lexA	609	610	5638	85.0287
dinF	1380	1381	1515	10.0923
yjbJ	210	211	4375	190.751
zur	516	517	1851	32.9372
yjbL	255	256	26	0.934338
yjbM	708	709	41	0.531996
dusA	1038	1039	3013	26.678
pspG	243	244	628	23.6777
pspH	111	112	14	1.14995
qorA	984	985	1839	17.1758
dnaB	1416	1417	7601	49.3482
alr	1080	1081	3703	31.5136
tyrB	1194	1195	2256	17.3677
yjbS	204	205	9	0.403886
aphA	714	715	616	7.92584
yjbQ	417	418	2469	54.3394
yjbR	357	358	1029	26.4425
uvrA	2823	2824	8998.33	29.3135
ssb	537	538	3756	64.2264
yjcB	282	283	9788	318.184
pdeC	1587	1588	634	3.6729
soxS	324	325	5046	142.835
soxR	465	466	515	10.167
ryjA	141	142	246	15.9374
ghxP	1350	1351	12082	82.2723
yjcE	1650	1651	2498	13.9192
yjcF	1293	1294	28	0.199065
actP	1650	1651	890	4.95922
yjcH	315	316	144	4.19224
acs	1959	1960	1442	6.7683
nrfA	1437	1438	561	3.58901
nrfB	567	568	233	3.77379
nrfC	672	673	146	1.99576
nrfD	957	958	237	2.2759
nrfE	1659	1660	226	1.25248
nrfF	384	385	27	0.645169
nrfG	597	598	159	2.44606
gltP	1314	1315	3029	21.1906
yjcO	690	691	2677	35.6402
fdhF	2148	2149	2460	10.531
mdtP	1467	1468	197	1.23456
mdtO	2052	2053	287	1.28607
mdtN	1032	1033	159	1.41601
ytcA	276	277	13	0.431752
yjcS	1986	1987	208	0.963021
alsK	930	931	382	3.77471
alsE	696	697	88	1.1615
alsC	981	982	185	1.73313
alsA	1533	1534	168	1.00752
alsB	936	937	248	2.43491
alsR	891	892	936	9.65342
rpiB	450	451	158	3.22293
yjdP	330	331	691	19.2053
phnP	759	760	1107	13.4
phnO	435	436	532	11.2252
phnN	558	559	281	4.6245
phnM	1137	1138	727	5.87709
phnL	681	682	1257	16.9559
phnK	759	760	577	6.98446
phnJ	846	847	681	7.39663
phnI	1065	1066	1300	11.2191
phnH	585	586	653	10.2515
phnG	453	454	445	9.01726
phnF	726	727	1170	14.8055
phnD	1017	1018	4888	44.1727
phnC	789	790	2434	28.3442
yjdN	444	445	897	18.544
yjdM	336	337	2662	72.6689
rdcA	2229	2230	3071	12.6691
rdcB	879	880	2222	23.2291
proP	1503	1504	121849	745.323
pmrR	90	91	1939	196.023
basS	1092	1093	5007	42.1432
basR	669	670	3585	49.2249
eptA	1644	1645	4245	23.7401
adiC	1338	1339	375	2.57645
adiY	762	763	92	1.10926
adiA	2268	2269	2412	9.77942
melR	909	910	771	7.79441
melA	1356	1357	866	5.87095
melB	1422	1423	997	6.44556
yjdF	630	631	544	7.93122
fumB	1647	1648	2261	12.6216
dcuB	1341	1342	1576	10.8037
dcuR	720	721	1082	13.8058
dcuS	1632	1633	1880	10.5911
yjdI	231	232	213	8.44621
yjdJ	273	274	403	13.5308
ghoS	297	298	49	1.51269
ghoT	174	175	55	2.89131
lysU	1518	1519	15077	91.3119
dtpC	1458	1459	648	4.08592
cadA	2148	2149	922	3.94698
cadB	1335	1336	878	6.04587
cadC	1539	1540	701	4.18762
pheU	76	77	148	17.6824
yjdC	576	577	2977	47.465
dsbD	1698	1699	3425	18.5455
cutA	339	340	888	24.0273
dcuA	1302	1303	6384	45.0733
aspA	1437	1438	4355	27.8612
fxsA	477	478	420	8.08336
yjeH	1257	1258	894	6.53773
groS	294	295	7336	228.775
groL	1647	1648	58902	328.809
yjeI	354	355	2820	73.0788
yjeJ	870	871	444	4.68959
epmB	1029	1030	3259	29.1083
efp	567	568	13209	213.94
ecnA	126	127	437	31.6554
ecnB	147	148	1197	74.4051
gdx	318	319	565	16.294
blc	534	535	658	11.3147
ampC	1134	1135	580	4.70113
frdD	360	361	614	15.647
frdC	396	397	624	14.4599
frdB	735	736	1495	18.6868
frdA	1809	1810	6685	33.9776
epmA	978	979	1622	15.2419
yjeM	1503	1504	1108	6.77739
yjeN	315	316	215	6.25924
yjeO	315	316	264	7.68577
