strain,length,width,phase
MgtS,17.951624,7.216409,lag
MgtS,14.609225,7.2199655,lag
MgtS,26.211147,7.2241683,lag
MgtS,19.864729,7.2278223,lag
MgtS,27.911524,7.2375383,lag
MgtS,33.76656,7.245409,lag
MgtS,25.64867,7.2544756,lag
MgtS,21.289875,7.254503,lag
MgtS,21.218117,7.2545137,lag
MgtS,28.481747,7.2554045,lag
MgtS,17.552235,7.2558804,lag
MgtS,20.52719,7.2593675,lag
MgtS,19.679264,7.260756,lag
MgtS,20.38083,7.2643,lag
MgtS,24.415007,7.264864,lag
MgtS,19.958805,7.2656207,lag
MgtS,22.442308,7.2675905,lag
MgtS,20.56514,7.271631,lag
MgtS,21.94059,7.2770534,lag
MgtS,22.956799,7.277492,lag
MgtS,29.745405,7.2816405,lag
MgtS,27.324236,7.283881,lag
MgtS,22.554758,7.2846994,lag
MgtS,29.748272,7.286757,lag
MgtS,21.446894,7.2938,lag
MgtS,19.18036,7.294332,lag
MgtS,21.275497,7.2945814,lag
MgtS,16.037903,7.294681,lag
MgtS,21.73839,7.3006077,lag
MgtS,21.478165,7.3026886,lag
MgtS,17.168283,7.3066278,lag
MgtS,20.858463,7.309988,lag
MgtS,17.508837,7.3100605,lag
MgtS,15.053312,7.3115864,lag
MgtS,30.110352,7.3116627,lag
MgtS,21.371174,7.3122377,lag
MgtS,13.91819,7.316249,lag
MgtS,15.482936,7.3190374,lag
MgtS,18.232876,7.320018,lag
MgtS,23.492212,7.320251,lag
MgtS,18.371742,7.3206196,lag
MgtS,21.862062,7.3241897,lag
MgtS,18.967728,7.328452,lag
MgtS,25.385399,7.3291636,lag
MgtS,21.360035,7.3316593,lag
MgtS,28.189693,7.333768,lag
MgtS,17.32745,7.335262,lag
MgtS,20.159369,7.3434644,lag
MgtS,21.201797,7.3527513,lag
MgtS,16.173542,7.3537865,lag
MgtS,17.672337,7.359483,lag
MgtS,15.221747,7.361566,lag
MgtS,18.36582,7.3650236,lag
MgtS,19.58032,7.367846,lag
MgtS,22.501629,7.3713408,lag
MgtS,16.150145,7.378804,lag
MgtS,16.496037,7.380084,lag
MgtS,17.028965,7.3802633,lag
MgtS,24.879097,7.3871202,lag
MgtS,17.428837,7.3905554,lag
MgtS,25.82631,7.3907156,lag
MgtS,16.9183,7.3928337,lag
MgtS,29.901445,7.400141,lag
MgtS,24.73242,7.4013124,lag
MgtS,14.658766,7.402497,lag
MgtS,18.870422,7.404832,lag
MgtS,30.288134,7.407755,lag
MgtS,25.013979,7.4096375,lag
MgtS,26.040535,7.410712,lag
MgtS,20.297781,7.4124775,lag
MgtS,19.242294,7.4169083,lag
MgtS,18.011675,7.417429,lag
MgtS,20.96851,7.4174414,lag
MgtS,21.646648,7.418287,lag
MgtS,18.279425,7.421316,lag
MgtS,21.381546,7.4222245,lag
MgtS,21.524416,7.4281135,lag
MgtS,21.039097,7.431671,lag
MgtS,19.641888,7.432313,lag
MgtS,22.8589,7.436476,lag
MgtS,30.324455,7.436559,lag
MgtS,20.0493,7.4384155,lag
MgtS,16.289772,7.44306,lag
MgtS,16.909098,7.451205,lag
MgtS,22.012657,7.45476,lag
MgtS,16.808512,7.4584575,lag
MgtS,21.037586,7.462301,lag
MgtS,21.86053,7.4671683,lag
MgtS,23.861502,7.468484,lag
MgtS,23.476046,7.471563,lag
MgtS,15.467402,7.4729404,lag
MgtS,30.028322,7.473082,lag
MgtS,22.34147,7.4736013,lag
MgtS,21.785004,7.478381,lag
MgtS,23.497204,7.480528,lag
MgtS,15.521811,7.4867277,lag
MgtS,24.567314,7.488699,lag
MgtS,21.229156,7.488883,lag
MgtS,16.051172,7.493294,lag
MgtS,22.22732,7.5140247,lag
MgtS,20.407606,7.516894,lag
MgtS,18.73914,7.521984,lag
MgtS,14.956024,7.5246544,lag
MgtS,14.078503,7.5249443,lag
MgtS,29.46811,7.525688,lag
MgtS,18.190176,7.5262785,lag
MgtS,22.072037,7.531079,lag
MgtS,22.316547,7.532658,lag
MgtS,20.41831,7.5382705,lag
MgtS,12.599143,7.5437193,lag
MgtS,17.548693,7.5530653,lag
MgtS,20.734476,7.555141,lag
MgtS,16.519585,7.5617237,lag
MgtS,21.51583,7.565671,lag
MgtS,16.866047,7.5699124,lag
MgtS,20.830788,7.5823045,lag
MgtS,25.35682,7.5877357,lag
MgtS,14.159045,7.5920515,lag
MgtS,12.898661,7.595648,lag
MgtS,13.009163,7.5975933,lag
MgtS,17.868275,7.5984607,lag
MgtS,16.665304,7.6069927,lag
MgtS,21.547905,7.612367,lag
MgtS,19.244417,7.61678,lag
MgtS,17.749365,7.6228967,lag
MgtS,15.552397,7.622925,lag
MgtS,14.710513,7.623696,lag
MgtS,16.72394,7.62693,lag
MgtS,20.90384,7.6323943,lag
MgtS,25.918121,7.633289,lag
MgtS,17.173468,7.646926,lag
MgtS,17.160553,7.651524,lag
MgtS,22.626463,7.6636724,lag
MgtS,28.217108,7.667889,lag
MgtS,18.24737,7.672359,lag
MgtS,17.915325,7.6771274,lag
MgtS,17.526217,7.6864243,lag
MgtS,19.203896,7.6867027,lag
MgtS,18.85477,7.692067,lag
MgtS,16.964025,7.694079,lag
MgtS,30.59775,7.7075663,lag
MgtS,19.769104,7.712619,lag
MgtS,20.97664,7.7274876,lag
MgtS,20.93822,7.740315,lag
MgtS,19.14736,7.7459226,lag
MgtS,18.648111,7.746923,lag
MgtS,21.667242,7.761501,lag
MgtS,18.63191,7.7636194,lag
MgtS,18.495247,7.7708273,lag
MgtS,20.791235,7.7771707,lag
MgtS,19.175673,7.782646,lag
MgtS,16.992393,7.782652,lag
MgtS,16.06897,7.7939777,lag
MgtS,22.925577,7.8159466,lag
MgtS,20.678894,7.8197336,lag
MgtS,15.535626,7.821597,lag
MgtS,30.10721,7.8505754,lag
MgtS,16.847324,7.851003,lag
MgtS,22.6382,7.8558283,lag
MgtS,15.29223,7.8669834,lag
MgtS,16.420963,7.8780265,lag
MgtS,23.372921,7.883313,lag
MgtS,20.72355,7.9035625,lag
MgtS,17.777689,7.908957,lag
MgtS,17.63965,7.935141,lag
MgtS,19.232292,7.9577,lag
MgtS,16.81912,7.9735856,lag
MgtS,22.270502,7.973718,lag
MgtS,15.244104,8.013634,lag
MgtS,19.442514,8.046454,lag
MgtS,18.079287,8.051332,lag
MgtS,18.508692,8.073528,lag
MgtS,20.45688,8.085749,lag
MgtS,14.625003,8.127249,lag
MgtS,24.303133,8.139242,lag
MgtS,25.94476,8.171775,lag
MgtS,20.84919,8.245052,lag
MgtS,16.025774,8.434959,lag
MgtS,15.269841,8.710446,lag
YoaI,14.954634,5.9306707,lag
YoaI,12.316073,5.936418,lag
YoaI,16.285082,5.9701605,lag
YoaI,15.611282,6.039721,lag
YoaI,26.95351,6.181502,lag
YoaI,55.909264,6.2348137,lag
YoaI,30.598017,6.252704,lag
YoaI,23.480299,6.2537923,lag
YoaI,22.057865,6.2623963,lag
YoaI,75.03561,6.314925,lag
YoaI,26.91204,6.3328543,lag
YoaI,41.075188,6.345784,lag
YoaI,26.742117,6.3741245,lag
YoaI,14.755881,6.438701,lag
YoaI,19.292118,6.4532194,lag
YoaI,22.152472,6.475687,lag
YoaI,23.936012,6.4846373,lag
YoaI,16.717686,6.491147,lag
YoaI,13.10152,6.50012,lag
YoaI,15.723043,6.546658,lag
YoaI,34.284607,6.5572066,lag
YoaI,20.538616,6.5606194,lag
YoaI,21.080694,6.576847,lag
YoaI,34.695415,6.591962,lag
YoaI,41.333344,6.6113605,lag
YoaI,17.228466,6.6188087,lag
YoaI,33.732014,6.624509,lag
YoaI,35.42216,6.642704,lag
YoaI,31.321112,6.643453,lag
YoaI,17.235903,6.647205,lag
YoaI,24.715906,6.6590595,lag
YoaI,25.049778,6.659773,lag
YoaI,38.98881,6.667453,lag
YoaI,12.907319,6.700841,lag
YoaI,26.298853,6.704179,lag
YoaI,22.51061,6.705223,lag
YoaI,29.193806,6.71275,lag
YoaI,19.477533,6.7327642,lag
YoaI,26.798254,6.7331343,lag
YoaI,27.99349,6.735514,lag
YoaI,28.45015,6.7405934,lag
YoaI,17.612488,6.751936,lag
YoaI,25.942377,6.7546844,lag
YoaI,17.42061,6.764435,lag
YoaI,24.013582,6.7649546,lag
YoaI,20.712238,6.7852345,lag
YoaI,25.688353,6.7924833,lag
YoaI,17.103422,6.8155947,lag
YoaI,20.296453,6.822389,lag
YoaI,21.520294,6.8337703,lag
YoaI,16.485706,6.8371325,lag
YoaI,23.86352,6.839092,lag
YoaI,23.789719,6.853045,lag
YoaI,23.210573,6.860639,lag
YoaI,18.081995,6.8672104,lag
YoaI,12.714242,6.868538,lag
YoaI,25.258167,6.8782687,lag
YoaI,32.7059,6.881227,lag
YoaI,24.654495,6.885593,lag
YoaI,18.249529,6.896218,lag
YoaI,15.039843,6.8963456,lag
YoaI,27.177238,6.911637,lag
YoaI,16.21987,6.9155536,lag
YoaI,19.683308,6.915589,lag
YoaI,22.80852,6.922749,lag
YoaI,17.53375,6.929315,lag
YoaI,29.39017,6.9334826,lag
YoaI,21.487833,6.938962,lag
YoaI,19.580927,6.9470797,lag
YoaI,19.897362,6.959505,lag
YoaI,17.573393,6.972341,lag
YoaI,23.377674,6.977007,lag
YoaI,17.915281,6.9781938,lag
YoaI,17.977236,6.978398,lag
YoaI,18.793373,6.983066,lag
YoaI,29.906385,6.9878755,lag
YoaI,22.461676,6.9883227,lag
YoaI,17.600677,6.9926376,lag
YoaI,23.885113,6.9929743,lag
YoaI,22.859257,7.000015,lag
YoaI,22.700527,7.007716,lag
YoaI,23.093817,7.0232377,lag
YoaI,28.737133,7.032947,lag
YoaI,20.540934,7.041698,lag
YoaI,16.93392,7.0444026,lag
YoaI,35.230778,7.0522184,lag
YoaI,22.643192,7.053043,lag
YoaI,12.814663,7.0539184,lag
YoaI,22.380077,7.0549097,lag
YoaI,24.005962,7.056977,lag
YoaI,24.383425,7.059579,lag
YoaI,45.20482,7.062522,lag
YoaI,31.87717,7.0701003,lag
YoaI,21.501726,7.0724154,lag
YoaI,16.305048,7.0799284,lag
YoaI,23.906466,7.081677,lag
YoaI,24.21555,7.0905643,lag
YoaI,23.721424,7.0968723,lag
YoaI,21.890999,7.099386,lag
YoaI,25.897781,7.1025305,lag
YoaI,25.830406,7.104808,lag
YoaI,14.378908,7.113951,lag
YoaI,17.943922,7.117934,lag
YoaI,47.950523,7.1310234,lag
YoaI,13.7309885,7.1318607,lag
YoaI,23.851095,7.1324253,lag
YoaI,24.601778,7.1331415,lag
YoaI,31.35449,7.133434,lag
YoaI,13.291602,7.1334686,lag
YoaI,20.959528,7.1363177,lag
YoaI,12.313261,7.137845,lag
YoaI,26.204487,7.1449304,lag
YoaI,29.8318,7.1469426,lag
YoaI,27.39401,7.1620717,lag
YoaI,16.905676,7.1628113,lag
YoaI,17.604902,7.1632595,lag
YoaI,16.106276,7.1691294,lag
YoaI,13.784408,7.188121,lag
YoaI,18.11274,7.19009,lag
YoaI,20.399666,7.195413,lag
YoaI,16.542606,7.1978283,lag
YoaI,20.952896,7.199156,lag
YoaI,21.169516,7.2008195,lag
YoaI,14.904282,7.2023554,lag
YoaI,14.59177,7.2026443,lag
YoaI,13.01153,7.206828,lag
YoaI,17.854172,7.2094474,lag
YoaI,18.779896,7.225163,lag
YoaI,20.59812,7.2270527,lag
YoaI,22.235003,7.229063,lag
YoaI,15.551027,7.229662,lag
YoaI,15.668212,7.230072,lag
YoaI,31.837166,7.230463,lag
YoaI,17.318338,7.2537966,lag
YoaI,18.034336,7.2558937,lag
YoaI,19.19848,7.2567034,lag
YoaI,15.927702,7.2588344,lag
YoaI,22.405127,7.2595596,lag
YoaI,13.566015,7.2620516,lag
YoaI,21.853266,7.262728,lag
YoaI,15.899965,7.263502,lag
YoaI,19.86212,7.267352,lag
YoaI,20.925053,7.2707744,lag
YoaI,13.080316,7.2786393,lag
YoaI,19.579895,7.2820206,lag
YoaI,26.690401,7.282308,lag
YoaI,23.618511,7.285077,lag
YoaI,18.422537,7.28707,lag
YoaI,17.842966,7.292526,lag
YoaI,20.627993,7.2986197,lag
YoaI,14.623482,7.30423,lag
YoaI,17.209772,7.3085284,lag
YoaI,23.199383,7.309398,lag
YoaI,16.05176,7.317525,lag
YoaI,19.643635,7.3242655,lag
YoaI,16.77626,7.3367324,lag
YoaI,15.240799,7.343666,lag
YoaI,18.463318,7.3453217,lag
YoaI,20.380014,7.347604,lag
YoaI,27.743046,7.3495746,lag
YoaI,27.136293,7.3562016,lag
YoaI,17.017014,7.3563023,lag
YoaI,20.127657,7.3620276,lag
YoaI,26.17896,7.3645267,lag
YoaI,17.102726,7.374747,lag
YoaI,33.50317,7.374779,lag
YoaI,19.287365,7.376039,lag
YoaI,16.700089,7.381326,lag
YoaI,15.801186,7.3831124,lag
YoaI,21.502697,7.3837686,lag
YoaI,16.080843,7.3875647,lag
YoaI,26.857548,7.389418,lag
YoaI,16.945032,7.3905244,lag
YoaI,25.36925,7.3978844,lag
YoaI,16.548874,7.3985105,lag
YoaI,24.967854,7.401544,lag
YoaI,17.332832,7.403347,lag
YoaI,25.375505,7.4071307,lag
YoaI,24.1783,7.422275,lag
YoaI,21.272747,7.4223065,lag
YoaI,28.96423,7.4240494,lag
YoaI,12.9859915,7.4242043,lag
YoaI,14.735366,7.4279065,lag
YoaI,15.850851,7.436314,lag
YoaI,19.227827,7.4437027,lag
YoaI,21.587963,7.4458456,lag
YoaI,26.311144,7.447279,lag
YoaI,17.851406,7.4477897,lag
YoaI,20.174845,7.465172,lag
YoaI,13.469181,7.469735,lag
YoaI,21.424065,7.4701943,lag
YoaI,15.458992,7.4719486,lag
YoaI,29.451141,7.4747357,lag
YoaI,22.162237,7.4771767,lag
YoaI,21.63549,7.4842105,lag
YoaI,19.978846,7.4853125,lag
YoaI,21.778673,7.4854836,lag
YoaI,12.271928,7.4948225,lag
YoaI,18.44381,7.4994116,lag
YoaI,18.929752,7.5001793,lag
YoaI,16.83078,7.503945,lag
YoaI,21.711016,7.513725,lag
YoaI,16.238482,7.5334244,lag
YoaI,19.691736,7.5340166,lag
YoaI,23.915028,7.544167,lag
YoaI,13.682962,7.553708,lag
YoaI,24.853802,7.5654182,lag
YoaI,25.46356,7.5658484,lag
YoaI,19.384766,7.567778,lag
YoaI,17.180157,7.573137,lag
YoaI,21.459126,7.574168,lag
YoaI,51.530807,7.577791,lag
YoaI,14.410881,7.57843,lag
YoaI,19.80632,7.5788383,lag
YoaI,14.083298,7.57906,lag
YoaI,16.657166,7.581305,lag
YoaI,15.623379,7.5842743,lag
YoaI,18.89812,7.584893,lag
YoaI,19.918728,7.592632,lag
YoaI,14.124477,7.60063,lag
YoaI,26.16673,7.600688,lag
YoaI,15.745604,7.605822,lag
YoaI,17.134413,7.6105223,lag
YoaI,24.560408,7.6116757,lag
YoaI,16.731049,7.612585,lag
YoaI,15.910732,7.6197615,lag
YoaI,18.708347,7.622226,lag
YoaI,22.424055,7.6351557,lag
YoaI,13.169695,7.636591,lag
YoaI,18.759405,7.63829,lag
YoaI,23.090788,7.639832,lag
YoaI,18.56836,7.6424274,lag
YoaI,13.968037,7.6460643,lag
YoaI,23.51594,7.6499205,lag
YoaI,22.225018,7.651138,lag
YoaI,15.167638,7.652358,lag
YoaI,20.599195,7.659244,lag
YoaI,17.084333,7.6641765,lag
YoaI,16.288918,7.6662116,lag
YoaI,23.459536,7.6690493,lag
YoaI,16.136776,7.672578,lag
YoaI,17.062677,7.672647,lag
YoaI,23.619858,7.6773987,lag
YoaI,18.072317,7.6793523,lag
YoaI,17.291208,7.6799664,lag
YoaI,14.710682,7.6803265,lag
YoaI,21.336222,7.6841884,lag
YoaI,18.163027,7.687151,lag
YoaI,18.146296,7.688652,lag
YoaI,20.766502,7.696266,lag
YoaI,21.194603,7.711365,lag
YoaI,19.403624,7.71154,lag
YoaI,22.868523,7.7127376,lag
YoaI,20.344814,7.7183685,lag
YoaI,18.883772,7.7212787,lag
YoaI,25.93192,7.724849,lag
YoaI,15.545101,7.7279882,lag
YoaI,14.531553,7.7292385,lag
YoaI,22.288738,7.731655,lag
YoaI,17.89098,7.731736,lag
YoaI,14.050936,7.7319546,lag
YoaI,25.15923,7.73894,lag
YoaI,21.57086,7.7445197,lag
YoaI,24.711967,7.747327,lag
YoaI,23.457628,7.7526493,lag
YoaI,19.864943,7.753123,lag
YoaI,18.619106,7.7532973,lag
YoaI,14.236498,7.764115,lag
YoaI,18.621035,7.764398,lag
YoaI,20.667942,7.7698183,lag
YoaI,14.922664,7.772373,lag
YoaI,23.408442,7.7792883,lag
YoaI,14.48963,7.7821617,lag
YoaI,17.084522,7.789912,lag
YoaI,22.086332,7.791133,lag
YoaI,17.24747,7.79287,lag
YoaI,19.957695,7.792988,lag
YoaI,16.31254,7.7932057,lag
YoaI,12.381979,7.7966676,lag
YoaI,26.447577,7.805345,lag
YoaI,23.956636,7.8093357,lag
YoaI,21.612955,7.811729,lag
YoaI,23.314072,7.8276396,lag
YoaI,19.033907,7.8329225,lag
YoaI,27.357746,7.8371406,lag
YoaI,19.758717,7.8409224,lag
YoaI,20.477186,7.842822,lag
YoaI,25.072971,7.865522,lag
YoaI,18.032282,7.8673363,lag
YoaI,21.36052,7.869273,lag
YoaI,25.21969,7.877478,lag
YoaI,13.66742,7.882621,lag
YoaI,32.373188,7.8850937,lag
YoaI,19.36963,7.8864727,lag
YoaI,16.890083,7.887569,lag
YoaI,22.964355,7.88942,lag
YoaI,18.77104,7.902884,lag
YoaI,16.780153,7.9088054,lag
YoaI,13.705165,7.937123,lag
YoaI,17.878319,7.94338,lag
YoaI,16.405146,7.948707,lag
YoaI,25.224573,7.9518695,lag
YoaI,16.936775,7.9544134,lag
YoaI,16.012087,7.9557705,lag
YoaI,16.697826,7.9663534,lag
YoaI,16.797106,7.970115,lag
YoaI,14.060208,7.9776134,lag
YoaI,12.28975,8.007713,lag
YoaI,17.297998,8.018322,lag
YoaI,12.382185,8.020487,lag
YoaI,15.824459,8.029173,lag
YoaI,18.878553,8.059805,lag
YoaI,26.628149,8.101838,lag
YoaI,16.701523,8.104399,lag
YoaI,19.063189,8.119988,lag
YoaI,16.830593,8.123239,lag
YoaI,17.854391,8.124513,lag
YoaI,25.981342,8.125292,lag
YoaI,20.982695,8.137686,lag
YoaI,15.183317,8.137953,lag
YoaI,17.548656,8.151209,lag
YoaI,17.540169,8.211292,lag
YoaI,14.011468,8.228941,lag
YoaI,16.498959,8.240102,lag
YoaI,22.93502,8.266342,lag
YoaI,15.94333,8.270672,lag
YoaI,23.767057,8.277523,lag
YoaI,18.828808,8.277817,lag
YoaI,16.552855,8.295913,lag
YoaI,12.847785,8.342773,lag
YoaI,19.088516,8.35112,lag
YoaI,21.556267,8.40998,lag
YoaI,16.3526,8.41759,lag
YoaI,18.91394,8.734164,lag
YoaI,14.302839,8.93615,lag
YoaI,25.84471,13.865908,lag
MgtS_stop,35.413044,6.404119,lag
MgtS_stop,19.856054,6.491136,lag
MgtS_stop,29.58697,6.651319,lag
MgtS_stop,18.862392,6.7167835,lag
MgtS_stop,19.746397,6.7696033,lag
MgtS_stop,31.491903,6.7916174,lag
MgtS_stop,32.053364,6.7928805,lag
MgtS_stop,38.746258,6.793774,lag
MgtS_stop,35.533413,6.846971,lag
MgtS_stop,28.222395,6.8895617,lag
MgtS_stop,25.882833,6.9361176,lag
MgtS_stop,33.7465,6.943857,lag
MgtS_stop,34.740387,6.9587483,lag
MgtS_stop,37.217415,6.997877,lag
MgtS_stop,31.77223,7.0050907,lag
MgtS_stop,27.988914,7.0143185,lag
MgtS_stop,31.791565,7.0440497,lag
MgtS_stop,38.32569,7.052634,lag
MgtS_stop,38.441154,7.0529237,lag
MgtS_stop,28.601603,7.0738907,lag
MgtS_stop,20.940874,7.081024,lag
MgtS_stop,27.334017,7.0866547,lag
MgtS_stop,33.324223,7.1293917,lag
MgtS_stop,22.534485,7.13153,lag
MgtS_stop,33.528526,7.190121,lag
MgtS_stop,29.341757,7.200708,lag
MgtS_stop,33.766994,7.2027745,lag
MgtS_stop,33.732082,7.2117147,lag
MgtS_stop,41.131287,7.2138124,lag
MgtS_stop,33.276585,7.238823,lag
MgtS_stop,31.69387,7.2392964,lag
MgtS_stop,33.104534,7.2472143,lag
MgtS_stop,34.878735,7.25221,lag
MgtS_stop,37.036568,7.2730823,lag
MgtS_stop,24.192575,7.2820444,lag
MgtS_stop,34.599422,7.288891,lag
MgtS_stop,20.817484,7.301684,lag
MgtS_stop,39.891247,7.307094,lag
MgtS_stop,28.039988,7.309068,lag
MgtS_stop,28.030598,7.315215,lag
MgtS_stop,28.434422,7.316125,lag
MgtS_stop,19.870787,7.3296633,lag
MgtS_stop,31.32992,7.344904,lag
MgtS_stop,26.692888,7.348822,lag
MgtS_stop,33.78117,7.356087,lag
MgtS_stop,31.952595,7.356752,lag
MgtS_stop,29.074762,7.363427,lag
MgtS_stop,23.74728,7.3646894,lag
MgtS_stop,30.816748,7.3718233,lag
MgtS_stop,34.747044,7.37561,lag
MgtS_stop,29.985611,7.3839936,lag
MgtS_stop,26.65696,7.3882546,lag
MgtS_stop,27.432152,7.393013,lag
MgtS_stop,26.779238,7.3934565,lag
MgtS_stop,39.050686,7.3967247,lag
MgtS_stop,32.28926,7.401222,lag
MgtS_stop,23.580858,7.402204,lag
MgtS_stop,26.906845,7.4040117,lag
MgtS_stop,25.734018,7.404806,lag
MgtS_stop,18.109272,7.4063287,lag
MgtS_stop,33.182163,7.4071803,lag
MgtS_stop,17.800823,7.4117126,lag
MgtS_stop,34.8239,7.411885,lag
MgtS_stop,22.804617,7.4210005,lag
MgtS_stop,19.158522,7.4248247,lag
MgtS_stop,22.074556,7.4368186,lag
MgtS_stop,18.905005,7.4388022,lag
MgtS_stop,17.29786,7.439291,lag
MgtS_stop,21.606897,7.445117,lag
MgtS_stop,17.141768,7.4541965,lag
MgtS_stop,26.568369,7.459901,lag
MgtS_stop,30.752207,7.4613314,lag
MgtS_stop,17.707804,7.462362,lag
MgtS_stop,21.816164,7.4632607,lag
MgtS_stop,30.843792,7.4711294,lag
MgtS_stop,37.85785,7.477106,lag
MgtS_stop,22.053482,7.481072,lag
MgtS_stop,19.805286,7.4816937,lag
MgtS_stop,31.787941,7.4899387,lag
MgtS_stop,29.745108,7.494147,lag
MgtS_stop,33.944115,7.494491,lag
MgtS_stop,35.45492,7.496516,lag
MgtS_stop,24.763182,7.5013323,lag
MgtS_stop,29.70387,7.5089617,lag
MgtS_stop,19.048792,7.5105805,lag
MgtS_stop,26.610231,7.5112934,lag
MgtS_stop,34.128647,7.511658,lag
MgtS_stop,26.915247,7.5129175,lag
MgtS_stop,24.044027,7.5181003,lag
MgtS_stop,21.677336,7.520746,lag
MgtS_stop,35.812073,7.521835,lag
MgtS_stop,27.497797,7.5312166,lag
MgtS_stop,32.73471,7.539589,lag
MgtS_stop,29.488874,7.543799,lag
MgtS_stop,18.064774,7.5468836,lag
MgtS_stop,29.64176,7.5507097,lag
MgtS_stop,30.757616,7.5623546,lag
MgtS_stop,35.53283,7.566163,lag
MgtS_stop,18.27762,7.5674434,lag
MgtS_stop,32.522663,7.5715127,lag
MgtS_stop,37.118015,7.5718536,lag
MgtS_stop,26.439253,7.574054,lag
MgtS_stop,26.982058,7.5745773,lag
MgtS_stop,25.864796,7.5780025,lag
MgtS_stop,18.542393,7.601974,lag
MgtS_stop,19.549505,7.606666,lag
MgtS_stop,21.73867,7.6130166,lag
MgtS_stop,25.882774,7.623849,lag
MgtS_stop,26.231024,7.6298823,lag
MgtS_stop,26.722263,7.6332936,lag
MgtS_stop,19.497639,7.637143,lag
MgtS_stop,29.505163,7.6400633,lag
MgtS_stop,29.734514,7.6653004,lag
MgtS_stop,40.282875,7.665608,lag
MgtS_stop,26.283443,7.6756215,lag
MgtS_stop,20.375149,7.6812253,lag
MgtS_stop,28.967571,7.682371,lag
MgtS_stop,19.135109,7.6827693,lag
MgtS_stop,21.589409,7.684786,lag
MgtS_stop,32.064682,7.6918254,lag
MgtS_stop,22.855444,7.6930733,lag
MgtS_stop,28.528353,7.699803,lag
MgtS_stop,24.567314,7.705078,lag
MgtS_stop,18.200243,7.7056317,lag
MgtS_stop,21.618189,7.705775,lag
MgtS_stop,29.890833,7.710631,lag
MgtS_stop,19.577057,7.718,lag
MgtS_stop,25.78859,7.718352,lag
MgtS_stop,32.825172,7.722019,lag
MgtS_stop,20.274784,7.725314,lag
MgtS_stop,27.199903,7.7291203,lag
MgtS_stop,28.436132,7.730884,lag
MgtS_stop,21.870918,7.7366185,lag
MgtS_stop,29.409473,7.7459517,lag
MgtS_stop,35.55069,7.7481613,lag
MgtS_stop,31.085316,7.757593,lag
MgtS_stop,27.785564,7.758458,lag
MgtS_stop,17.782051,7.765532,lag
MgtS_stop,23.210108,7.770638,lag
MgtS_stop,16.494955,7.7736697,lag
MgtS_stop,34.843742,7.776236,lag
MgtS_stop,24.088572,7.779155,lag
MgtS_stop,24.287464,7.7794447,lag
MgtS_stop,31.060564,7.7823653,lag
MgtS_stop,25.085995,7.7833676,lag
MgtS_stop,24.839535,7.7841673,lag
MgtS_stop,20.208454,7.7946954,lag
MgtS_stop,43.509033,7.8003807,lag
MgtS_stop,36.376926,7.8183722,lag
MgtS_stop,27.55003,7.8276854,lag
MgtS_stop,26.667633,7.8309717,lag
MgtS_stop,16.667274,7.8325987,lag
MgtS_stop,29.570663,7.8330336,lag
MgtS_stop,18.219542,7.833932,lag
MgtS_stop,26.60395,7.846526,lag
MgtS_stop,21.25861,7.846836,lag
MgtS_stop,22.523394,7.8479414,lag
MgtS_stop,23.476818,7.8526683,lag
MgtS_stop,20.407114,7.856353,lag
MgtS_stop,20.841434,7.856851,lag
MgtS_stop,23.480766,7.8589063,lag
MgtS_stop,15.45159,7.8818274,lag
MgtS_stop,24.020052,7.8885574,lag
MgtS_stop,25.664255,7.8925877,lag
MgtS_stop,20.576439,7.8954515,lag
MgtS_stop,21.78164,7.897025,lag
MgtS_stop,30.856972,7.8979445,lag
MgtS_stop,37.235256,7.900074,lag
MgtS_stop,22.265388,7.902198,lag
MgtS_stop,23.358784,7.9204917,lag
MgtS_stop,23.846928,7.9215016,lag
MgtS_stop,32.33114,7.928311,lag
MgtS_stop,24.993105,7.9321303,lag
MgtS_stop,22.434206,7.9396453,lag
MgtS_stop,21.540173,7.953376,lag
MgtS_stop,22.781422,7.9545383,lag
MgtS_stop,31.878813,7.959201,lag
MgtS_stop,21.177937,7.9618325,lag
MgtS_stop,19.58034,7.9743605,lag
MgtS_stop,19.346079,7.981183,lag
MgtS_stop,22.087952,7.9817004,lag
MgtS_stop,18.067202,7.983293,lag
MgtS_stop,26.906328,7.9914365,lag
MgtS_stop,22.902555,7.999219,lag
MgtS_stop,17.275263,8.000192,lag
MgtS_stop,21.668331,8.004854,lag
MgtS_stop,26.721823,8.008189,lag
MgtS_stop,29.7581,8.025035,lag
MgtS_stop,31.374937,8.026092,lag
MgtS_stop,21.829262,8.030657,lag
MgtS_stop,20.57554,8.031981,lag
MgtS_stop,23.733286,8.039913,lag
MgtS_stop,25.302685,8.040289,lag
MgtS_stop,35.076008,8.042193,lag
MgtS_stop,22.04777,8.0483,lag
MgtS_stop,25.297256,8.048867,lag
MgtS_stop,16.212423,8.050346,lag
MgtS_stop,24.016699,8.057407,lag
MgtS_stop,19.986067,8.061738,lag
MgtS_stop,16.089844,8.069809,lag
MgtS_stop,23.764069,8.071057,lag
MgtS_stop,19.041012,8.078376,lag
MgtS_stop,21.735731,8.083624,lag
MgtS_stop,35.98644,8.084909,lag
MgtS_stop,20.238562,8.088262,lag
MgtS_stop,19.437986,8.089037,lag
MgtS_stop,24.56803,8.090301,lag
MgtS_stop,20.64164,8.090511,lag
