target_id	length	eff_length	est_counts	tpm
yhfL	168	169	66	6.32236
frlA	1338	1339	85	1.02769
frlB	1023	1024	126	1.99202
frlC	831	832	79	1.53718
frlD	786	787	434	8.92765
frlR	732	733	855	18.8836
yhfS	1086	1087	296	4.40843
yhfT	1305	1306	193	2.39241
yhfU	354	355	92	4.19548
php	879	880	457	8.40728
yhfW	1227	1228	89	1.17331
yhfX	1164	1165	39	0.541952
yhfY	363	364	6	0.266853
yhfZ	906	907	78	1.39222
trpS	1005	1006	4102	66.0115
gph	759	760	2024	43.1141
rpe	678	679	2807	66.926
dam	837	838	1823	35.218
damX	1287	1288	10341	129.978
aroB	1089	1090	7781	115.566
aroK	522	523	5725	177.213
hofQ	1239	1240	237	3.0942
hofP	405	406	30	1.19624
hofO	441	442	20	0.732537
hofN	540	541	71	2.12463
hofM	780	781	289	5.99058
mrcA	2553	2554	8310	52.6747
nudE	561	562	2659	76.5956
igaA	2136	2137	4920	37.272
yrfG	669	670	2224	53.7381
hslR	402	403	826	33.1816
hslO	879	880	2842	52.2834
yhgE	1725	1726	677	6.34994
pck	1623	1624	11246	112.107
envZ	1353	1354	1800	21.5217
ompR	720	721	4861	109.147
greB	477	478	789	26.7221
yhgF	2322	2323	4557	31.7579
feoA	228	229	2652	187.482
feoB	2322	2323	7779	54.2121
feoC	237	238	357	24.2836
rpnA	879	880	360	6.6228
bioH	771	772	1051	22.0398
yhgH	684	685	1327	31.3619
nfuA	576	577	8208	230.294
gntT	1317	1318	747	9.17545
malQ	2085	2086	1820	14.1247
malP	2394	2395	1837	12.4173
malT	2706	2707	2479	14.8255
rtcA	1017	1018	350	5.56599
rtcB	1227	1228	297	3.91544
rtcR	1599	1600	577	5.83819
glpG	831	832	3399	66.1378
glpE	327	328	2258	111.448
glpD	1506	1507	140048	1504.48
yzgL	282	283	1538	87.9816
glgP	2448	2449	6495	42.9351
glgA	1434	1435	5293	59.7134
glgC	1296	1297	3951	49.3161
glgX	1974	1975	2397	19.6482
glgB	2187	2188	7036	52.0596
yhgO	42	43	84	31.6252
yhgP	30	31	1	0.522228
asd	1104	1105	12026	176.19
yhgN	594	595	732	19.9166
gntU	1341	1342	585	7.05709
gntK	528	529	175	5.35555
gntR	996	997	5730	93.0425
yhhW	696	697	837	19.4408
yhhX	1038	1039	2338	36.4293
ryhB	95	96	38	6.40818
yhhY	489	490	369	12.1914
yhhZ	1179	1180	4	0.0548782
insA6	276	277	331.626	19.3817
insB6	504	505	1719.18	55.1127
yrhD	156	157	7	0.721806
yrhB	285	286	33	1.86797
ggt	1743	1744	1394	12.9401
yhhA	441	442	394	14.431
ugpQ	744	745	1944	42.2437
ugpC	1071	1072	2704	40.8351
ugpE	846	847	1294	24.7328
ugpA	888	889	2074	37.7684
ugpB	1317	1318	12136	149.067
livF	714	715	144	3.26046
livG	768	769	159	3.34729
livM	1278	1279	305	3.86057
livH	927	928	241	4.20427
livK	1110	1111	371	5.40607
panZ	384	385	1223	51.4266
livJ	1104	1105	1234	18.079
rpoH	855	856	20065	379.479
ftsX	1059	1060	3796	57.9752
ftsE	669	670	2658	64.2247
ftsY	1494	1495	3822	41.3877
rsmD	597	598	784	21.2245
yhhL	270	271	185	11.0516
yhhM	360	361	474	21.2566
yhhN	627	628	1135	29.2589
zntA	2199	2200	19625	144.414
tusA	246	247	1606	105.262
yhhQ	666	667	1803	43.7615
dcrB	558	559	11899	344.604
yhhS	1218	1219	1807	23.9981
yhhT	1050	1051	544	8.3795
acpT	588	589	1468	40.349
nikA	1575	1576	218	2.23935
nikB	945	946	163	2.78945
nikC	834	835	64	1.24084
nikD	765	766	109	2.30367
nikE	807	808	174	3.48626
nikR	402	403	867	34.8286
rhsB	4236	4237	1626.92	6.21626
yhhH	384	385	4	0.168198
yhhI	1137	1138	139.275	1.98131
yhhJ	1125	1126	644	9.25912
rbbA	2736	2737	4221	24.9668
yhiI	1068	1069	4613	69.8599
yhiY	114	115	2187	307.874
yhiJ	1623	1624	87	0.867272
yhiM	1053	1054	312	4.79221
yhiN	1203	1204	972	13.0696
pitA	1500	1501	16368	176.537
uspB	336	337	1568	75.3248
uspA	435	436	18079	671.29
yriA	75	76	12.2145	2.60186
yriB	54	55	114.785	33.7867
dtpB	1470	1471	1782	19.6118
rsmJ	753	754	321	6.89217
prlC	2043	2044	4338	34.3582
rlmJ	843	844	1948	37.3653
gor	1353	1354	5058	60.4759
dinQ	84	85	367	69.8987
agrA	82	83	226.282	44.1361
agrB	82	83	2567.72	500.831
arsR	354	355	69	3.14661
arsB	1290	1291	467	5.85616
arsC	426	427	153	5.80077
insH11	981	982	10772.2	177.589
slp	567	568	3502	99.8136
dctR	531	532	533	16.2195
yhiD	648	649	1180	29.4347
hdeB	327	328	8361	412.673
hdeA	333	334	25206	1221.74
hdeD	573	574	3902	110.052
arrS	70	71	606	138.177
gadE	528	529	1757	53.7698
gadF	91	92	585	102.941
mdtE	1158	1159	1139	15.9097
mdtF	3114	3115	2927	15.212
gadW	729	730	8000	177.415
gadY	106	107	120	18.156
gadX	825	826	1566	30.6926
gadA	1401	1402	10009.1	115.576
ccp	1398	1399	277	3.20541
treF	1650	1651	1795	17.6011
yhjB	603	604	378	10.1316
rcdB	900	901	211	3.79123
yhjD	1014	1015	911	14.5303
yhjE	1323	1324	996	12.1785
yhjG	2061	2062	5013	39.3578
pdeH	768	769	3991	84.019
kdgK	930	931	1440	25.04
yhjJ	1497	1498	7152	77.2926
dctA	1287	1288	1043	13.1096
pdeK	1989	1990	1589	12.9269
bcsC	3474	3475	1581	7.36545
bcsZ	1107	1108	327	4.77782
bcsB	2340	2341	698	4.82699
bcsA	2619	2620	898	5.54877
yhjR	189	190	774	65.9492
bcsE	1572	1573	3107	31.9768
bcsF	192	193	85	7.1299
bcsG	1680	1681	1312	12.6354
ldrD	108	109	143	21.2389
rdlD	64	65	3	0.747188
yhjV	1272	1273	611	7.77025
dppF	1005	1006	474	7.62785
dppD	984	985	451	7.41246
dppC	903	904	284	5.08595
dppB	1020	1021	377	5.97775
dppA	1608	1609	3564	35.8595
proK	77	78	55.0056	11.4165
eptB	1692	1693	3525	33.7073
yhjX	1209	1210	922	12.3358
yhjY	699	700	1344	31.083
tag	564	565	563	16.1318
yiaC	441	442	208	7.61839
bisC	2334	2335	1929	13.3742
yiaD	660	661	1140	27.9206
ghrB	975	976	4919	81.5923
yiaF	711	712	5932	134.879
yiaG	291	292	3025	167.712
cspA	213	214	25857	1956.08
ysaE	72	73	18	3.99183
hokA	153	154	162	17.0301
insJ	522	523	337	10.4316
insK	852	853	168	3.18847
glyS	2070	2071	13802	107.891
glyQ	912	913	6806	120.682
ysaB	300	301	104	5.59357
wecH	996	997	230	3.73469
yiaA	438	439	43	1.58572
yiaB	342	343	32	1.51035
xylB	1455	1456	614	6.82699
xylA	1323	1324	275	3.36253
xylF	993	994	95	1.54725
xylG	1542	1543	590	6.19025
xylH	1182	1183	158	2.16219
xylR	1179	1180	669	9.17838
bax	825	826	13298	260.632
baxL	27	28	12	6.93817
malS	2031	2032	866	6.89948
avtA	1254	1255	2750	35.4741
ysaA	474	475	285	9.71344
plaR	849	850	1555	29.6165
yiaK	999	1000	58	0.938966
yiaL	468	469	11	0.379701
yiaM	474	475	8	0.272658
yiaN	1278	1279	47	0.594907
yiaO	987	988	29	0.475185
lyxK	1497	1498	103	1.11313
sgbH	663	664	27	0.658291
sgbU	861	862	82	1.54003
sgbE	696	697	200	4.64536
yiaT	741	742	74	1.61454
yiaU	975	976	376	6.23677
yiaV	1137	1138	170	2.4184
yiaW	324	325	15	0.747188
aldB	1539	1540	511	5.37183
yiaY	1152	1153	51	0.716082
selB	1845	1846	2615	22.9331
selA	1392	1393	1775	20.6286
yibF	609	610	878	23.3017
rhsA	4134	4135	1275.06	4.99201
yibA	843	844	173	3.31838
yibG	462	463	10	0.349656
yibV	336	337	11	0.528427
yibH	1137	1138	186	2.64602
yibI	363	364	43	1.91245
mtlA	1914	1915	1780	15.0478
mtlD	1149	1150	2706	38.0936
mtlR	588	589	863	23.7202
yibT	210	211	1030	79.0272
yibL	363	364	904	40.2058
lldP	1656	1657	1102	10.7667
lldR	777	778	321	6.67955
lldD	1191	1192	846	11.4899
trmL	474	475	826	28.1519
cysE	822	823	3127	61.5106
gpsA	1020	1021	3611	57.2564
secB	468	469	3906	134.828
grxC	252	253	3384	216.537
yibN	432	433	3846	143.795
gpmM	1545	1546	28729	300.838
envC	1260	1261	3089	39.6575
yibQ	960	961	1543	25.9935
waaH	1035	1036	617	9.64156
tdh	1026	1027	10396	163.877
kbl	1197	1198	11084	149.783
htrL	858	859	936	17.6402
rfaD	933	934	9011	156.188
waaF	1047	1048	3898	60.2147
waaC	960	961	2066	34.804
waaL	1260	1261	2111	27.1016
yibX	243	244	0	0
yibY	111	112	0	0
waaU	1074	1075	900	13.5536
waaZ	852	853	526	9.98295
waaY	699	700	749	17.3223
waaJ	1017	1018	847	13.4697
waaO	1020	1021	872	13.8265
waaB	1080	1081	1140	17.0727
waaS	936	937	580	10.021
waaP	798	799	709	14.3655
waaG	1125	1126	1680	24.1542
waaQ	1035	1036	2827	44.1762
rirA	73	74	65	14.2201
waaA	1278	1279	4104	51.9468
coaD	480	481	1039	34.9697
mutM	810	811	726	14.4923
rpmG	168	169	776	74.3356
rpmB	237	238	45077	3066.2
yicR	669	670	2278	55.0429
dfp	1221	1222	5166	68.4392
dut	459	460	2301	80.9806
slmA	597	598	2710	73.3652
pyrE	642	643	981	24.699
rph	687	688	2410	56.7088
yicC	864	865	4071	76.1916
dinD	825	826	332	6.50699
yicG	618	619	234	6.11994
ligB	1683	1684	310	2.98017
gmk	624	625	9982	258.559
rpoZ	276	277	1987	116.129
spoT	2109	2110	11848	90.9043
trmH	690	691	1171	27.4347
recG	2082	2083	3216	24.9947
gltS	1206	1207	3862	51.7997
xanP	1392	1393	19237	223.567
yicH	1710	1711	2552	24.1464
yicI	2319	2320	547	3.81699
yicJ	1383	1384	166	1.94175
selC	95	96	378	63.7445
setC	1185	1186	268	3.65824
yicL	924	925	850	14.8764
yicU	60	61	0	0
nlpA	819	820	1020	20.1376
yicS	294	295	99	5.43294
nepI	1191	1192	920	12.4949
yicN	453	454	593	21.1456
adeQ	1335	1336	111	1.34505
adeD	1767	1768	648	5.93355
uhpT	1392	1393	148	1.72002
uhpC	1320	1321	552	6.76485
uhpB	1503	1504	1406	15.1342
uhpA	591	592	1554	42.4963
ilvN	291	292	38	2.1068
ilvB	1689	1690	491	4.70345
ivbL	99	100	171	27.6833
istR	140	141	52	5.97044
tisB	90	91	1764	313.819
ysdE	75	76	15	3.19521
emrD	1185	1186	3919	53.4949
yidF	498	499	228	7.39701
yidG	363	364	268	11.9194
yidH	348	349	150	6.95805
yidI	450	451	229	8.22017
yidJ	1494	1495	182	1.97084
yidK	1716	1717	188	1.7726
yidL	894	895	144	2.60472
glvG	639	640	223	5.64088
glvB	486	487	63	2.09427
glvC	1107	1108	97	1.41727
yidP	717	718	40	0.901898
yidE	1662	1663	1649	16.0528
ibpB	429	430	216	8.13219
ibpA	414	415	1658	64.6783
yidQ	333	334	2214	107.313
yidR	1248	1249	2117	27.4398
cbrA	1065	1066	88	1.33643
dgoT	1293	1294	196	2.45213
dgoD	1149	1150	205	2.88588
dgoA	618	619	116	3.03382
dgoK	879	880	237	4.36001
dgoR	690	691	457	10.7068
yidX	657	658	598	14.7129
yidA	813	814	2073	41.2284
yidB	399	400	149	6.03043
gyrB	2415	2416	15152	101.53
recF	1074	1075	1316	19.8184
dnaN	1101	1102	7655	112.457
dnaA	1404	1405	18826	216.922
ysdD	81	82	52	10.2662
rpmH	141	142	20829	2374.66
rnpA	360	361	3629	162.743
yidD	258	259	768	48.0047
yidC	1647	1648	12776	125.505
mnmE	1365	1366	2556	30.2923
tnaC	75	76	1	0.213014
tnaA	1416	1417	353	4.03299
tnaB	1248	1249	133	1.7239
mdtL	1176	1177	153	2.10444
yidZ	960	961	631	10.6299
yieE	750	751	1446	31.171
yieF	567	568	2579	73.5064
adeP	1338	1339	9577	115.79
yieH	666	667	797	19.3444
cbrB	468	469	255	8.80216
cbrC	588	589	311	8.54805
yieK	723	724	231	5.1653
yieL	1170	1171	113	1.56222
bglH	1617	1618	182	1.82102
bglB	1413	1414	91	1.04187
bglF	1878	1879	1735	14.9484
bglG	837	838	48	0.927298
phoU	726	727	8622	191.998
pstB	774	775	9336	195.021
pstA	891	892	6928	125.738
pstC	960	961	12627	212.715
pstS	1041	1042	30310	470.913
glmS	1830	1831	16263	143.792
glmU	1371	1372	10644	125.595
atpC	420	421	22108	850.138
atpD	1383	1384	64737	757.249
atpG	864	865	30569	572.12
atpA	1542	1543	99592	1044.91
atpH	534	535	20120	608.83
atpF	471	472	26976	925.247
atpE	240	241	20748	1393.74
atpB	816	817	25409	503.486
atpI	381	382	8449	358.067
rsmG	624	625	850	22.0171
mnmG	1890	1891	8506	72.8209
mioC	444	445	5748	209.112
asnC	459	460	496	17.456
asnA	993	994	1068	17.3943
viaA	1452	1453	829	9.23657
ravA	1497	1498	862	9.31574
kup	1869	1870	1529	13.2369
rbsD	420	421	427	16.4198
rbsA	1506	1507	193	2.07332
rbsC	966	967	260	4.3528
rbsB	891	892	964	17.4958
rbsK	930	931	909	15.8065
rbsR	993	994	409	6.6613
hsrA	1428	1429	737	8.34944
yieP	693	694	924	21.5543
rrsC	1542	1543	12535.6	131.523
gltU	76	77	15970	3357.66
rrlC	2904	2905	41350.8	230.441
rrfC	120	121	15.3886	2.0589
aspT	77	78	3619	751.132
trpT	76	77	338	71.0637
hdfR	840	841	1553	29.8949
maoP	339	340	20783	989.581
yifB	1521	1522	1096	11.6578
ilvL	99	100	227	36.7492
ilvX	51	52	70	21.793
ilvM	264	265	55	3.36
ilvE	930	931	956	16.6238
ilvD	1851	1852	1579.72	13.8089
ilvA	1545	1546	1574	16.4823
ilvY	894	895	1166	21.091
ilvC	1476	1477	663	7.267
ppiC	282	283	925	52.9148
rep	2022	2023	2195	17.5655
gpp	1485	1486	5083	55.3762
rhlB	1266	1267	10495	134.1
trxA	330	331	12879	629.907
rhoL	102	103	5624	883.955
rho	1260	1261	20988	269.45
rfe	1104	1105	4019	58.8813
wzzE	1047	1048	3270	50.5136
wecB	1131	1132	2111	30.19
wecC	1263	1264	1708	21.8757
rffG	1068	1069	880	13.3268
rffH	882	883	542	9.93712
rffC	675	676	513	12.2855
wecE	1131	1132	1232	17.6192
wzxE	1251	1252	656	8.48245
wecF	1080	1081	628	9.40494
wzyE	1353	1354	559	6.68367
rffM	741	742	314	6.8509
yifK	1386	1387	2650	30.9308
argX	77	78	1192	247.402
hisR	77	78	685	142.173
leuT	87	88	1700.88	312.905
proM	77	78	172.017	35.7026
aslB	1236	1237	368	4.81615
aslA	1656	1657	461	4.50402
glmZ	172	173	4889	457.505
hemY	1197	1198	3197	43.2024
hemX	1182	1183	2817	38.55
hemD	741	742	1049	22.8872
hemC	942	943	3061	52.5501
cyaA	2547	2548	16103	102.313
cyaY	321	322	340.868	17.1377
yzcX	486	487	426.132	14.1657
yifL	204	205	612	48.3303
dapF	825	826	1887	36.984
yigA	708	709	2093	47.7909
xerC	897	898	2052	36.9933
yigB	717	718	1129	25.4561
uvrD	2163	2164	4576	34.2335
yigE	765	766	139	2.9377
ysgD	57	58	2409	672.405
corA	951	952	13492	229.436
yigF	381	382	391	16.5705
yigG	381	382	19	0.805216
rarD	891	892	569	10.3269
yigI	468	469	846	29.2025
pldA	870	871	2888	53.6786
recQ	1830	1831	3247	28.7089
rhtC	621	622	694	18.0631
rhtB	621	622	298	7.75618
pldB	1023	1024	3652	57.7368
yigL	801	802	2508	50.6262
bioP	900	901	591	10.619
metR	954	955	597	10.1203
metE	2262	2263	1199	8.57742
ysgA	816	817	1474	29.2077
udp	762	763	3191	67.7056
rmuC	1428	1429	605	6.85402
ubiE	756	757	5039	107.763
ubiJ	606	607	1815	48.4072
esrE	252	253	0	0
ubiB	1641	1642	2449	24.1456
tatA	270	271	1554	92.8333
tatB	516	517	2521	78.9413
tatC	777	778	3086	64.2153
tatD	783	784	5744	118.61
rfaH	489	490	1709	56.4635
ubiD	1494	1495	8224	89.0562
fre	702	703	5772	132.921
fadA	1164	1165	489	6.79524
fadB	2190	2191	632	4.66978
pepQ	1332	1333	5855	71.1081
yigZ	615	616	1306	34.3229
trkH	1452	1453	2220	24.7349
hemG	546	547	1259	37.2615
rrsA	1542	1543	10724.7	112.522
ileT	77	78	6735.33	1397.93
alaT	76	77	6323.86	1329.58
rrlA	2905	2906	36668.4	204.276
rrfA	120	121	13.7355	1.83772
mobB	528	529	80	2.44825
mobA	585	586	408	11.2716
yihD	270	271	2228	133.097
srkA	987	988	2821	46.2241
dsbA	627	628	3547	91.4373
yihF	1431	1432	242	2.73586
yihG	933	934	369	6.3959
polA	2787	2788	5797	33.6614
spf	111	112	162	23.4163
yihA	633	634	3955	100.99
csrC	246	247	26921	1764.48
yihI	510	511	3976	125.964
hemN	1374	1375	5973	70.3253
yshB	111	112	1363	197.015
glnG	1410	1411	1245	14.2845
glnL	1050	1051	609	9.38073
glnA	1410	1411	4461	51.1832
bipA	1824	1825	69284	614.599
yihL	711	712	156	3.54704
yihM	981	982	111	1.82993
yihN	1266	1267	48	0.613319
ompL	693	694	17	0.396562
yihO	1404	1405	195	2.24688
yihP	1386	1387	167	1.94923
yihQ	2037	2038	224	1.77937
yihR	927	928	297	5.1812
yihS	1242	1243	308	4.01145
yihT	879	880	146	2.68591
yihU	897	898	115	2.07321
yihV	897	898	163	2.93855
csqR	786	787	1198	24.6436
yihX	600	601	992	26.7214
yihY	873	874	910	16.8559
dtd	438	439	1054	38.8685
fabY	990	991	1956	31.9534
yiiE	219	220	5	0.367934
yiiF	219	220	41	3.01705
fdhE	930	931	2961	51.4886
fdoI	636	637	2200	55.912
fdoH	903	904	3516	62.9655
fdoG	3051	3052	31051	164.707
fdhD	834	835	1147	22.2382
yiiG	1056	1057	93	1.42439
frvR	1749	1750	263	2.43299
frvX	1071	1072	172	2.5975
frvB	1452	1453	110	1.2256
frvA	447	448	24	0.867272
rhaM	315	316	81	4.14973
rhaD	825	826	125	2.44992
rhaA	1260	1261	71	0.911518
rhaB	1470	1471	85	0.935467
rhaS	837	838	138	2.66598
rhaR	849	850	168	3.19972
rhaT	1035	1036	231	3.60973
sodA	621	622	38227	994.951
kdgT	984	985	234	3.84593
yiiM	675	676	1197	28.6662
cpxA	1374	1375	3738	44.0107
cpxR	699	700	3505	81.061
cpxP	501	502	8671	279.632
cpxQ	58	59	0	0
fieF	903	904	4218	75.5371
pfkA	963	964	15419	258.941
sbp	990	991	1285	20.9919
cdh	756	757	294	6.28743
tpiA	768	769	12334	259.657
yiiQ	600	601	661	17.8053
yiiR	441	442	419	15.3467
yiiS	300	301	810	43.5653
uspD	429	430	2185	82.2631
fpr	747	748	2496	54.0213
glpX	1011	1012	1418	22.6839
glpK	1509	1510	6476	69.4308
glpF	846	847	1693	32.359
zapB	246	247	7505	491.899
rraA	486	487	4206	139.818
menA	927	928	1338	23.3416
hslU	1332	1333	5681	68.9948
hslV	531	532	2373	72.2118
ftsN	960	961	2880	48.5167
cytR	1026	1027	1733	27.3181
priA	2199	2200	2258	16.6159
rpmE	213	214	11994	907.345
yiiX	609	610	734	19.48
metJ	318	319	2342	118.855
metB	1161	1162	763	10.6302
metL	2433	2434	3324	22.1087
metF	891	892	457	8.29418
katG	2181	2182	10662	79.1054
yijE	906	907	395	7.05037
yijF	618	619	80	2.09229
gldA	1104	1105	372	5.45008
fsaB	663	664	76	1.85297
ptsA	2502	2503	191	1.23536
frwC	1080	1081	53	0.793729
frwB	321	322	29	1.45802
pflD	2298	2299	373	2.62659
pflC	879	880	138	2.53874
frwD	342	343	56	2.64311
yijO	852	853	689	13.0765
eptC	1734	1735	3267	30.484
ppc	2652	2653	12314	75.1422
argE	1152	1153	1394	19.5729
argC	1005	1006	731	11.7636
argB	777	778	599	12.4643
argH	1374	1375	763	8.98346
oxyS	117	118	5	0.685978
oxyR	918	919	3915	68.9665
sthA	1401	1402	15482	178.773
fabR	705	706	19427	445.475
yijD	360	361	10234	458.945
trmA	1101	1102	6518	95.7535
btuB	1845	1846	2673	23.4417
murI	858	859	2342	44.1383
rrsB	1542	1543	8743.69	91.7383
gltT	76	77	15970	3357.66
rrlB	2904	2905	30642.4	170.765
rrfB	120	121	14.3551	1.92063
murB	1029	1030	3137	49.3059
birA	966	967	1324	22.1658
coaA	951	952	1051	17.8726
thrU	76	77	1038	218.237
tyrU	85	86	5601.69	1054.49
glyT	75	76	3634	774.093
thrT	76	77	5491	1154.47
tufB	1185	1186	250706	3422.18
secE	384	385	16436	691.126
nusG	546	547	16687	493.87
rplK	429	430	53271	2005.6
rplA	705	706	94263	2161.52
rplJ	498	499	74365	2412.63
rplL	366	367	20595	908.485
rpoB	4029	4030	83042	333.591
rpoC	4224	4225	74197	284.303
yjaZ	540	541	514	15.3811
sroH	161	162	217	21.6854
thiH	1134	1135	7330	104.551
thiG	771	772	5019	105.25
thiS	201	202	1112	89.1201
thiF	756	757	5533	118.328
thiE	636	637	4933	125.37
thiC	1896	1897	26330	224.701
rsd	477	478	2544	86.1611
nudC	774	775	1417	29.5999
hemE	1065	1066	4636	70.4058
nfi	672	673	1252	30.117
yjaG	591	592	1528	41.7853
hupA	273	274	10532	622.275
yjaH	696	697	1068	24.8062
zraP	426	427	229	8.6822
zraS	1398	1399	386	4.46675
zraR	1326	1327	4149	50.6168
purD	1290	1291	5010	62.8251
purH	1590	1591	7661	77.9538
rrsE	1542	1543	8743.69	91.7383
gltV	76	77	15970	3357.66
rrlE	2904	2905	31338.1	174.642
rrfE	120	121	14.3551	1.92063
yjaA	384	385	321	13.4979
yjaB	444	445	105	3.81989
metA	930	931	450	7.82501
aceB	1602	1603	21304	215.154
aceA	1305	1306	20917	259.286
aceK	1737	1738	4503	41.9444
arpA	2187	2188	123	0.910081
iclR	825	826	2199	43.099
metH	3684	3685	2529	11.1105
yjbB	1632	1633	1056	10.4689
pepE	690	691	286	6.70054
rluF	873	874	1180	21.8571
yjbD	273	274	1302	76.9276
lysC	1350	1351	1222	14.6433
pgi	1650	1651	20358	199.623
yjbE	243	244	400	26.5395
yjbF	639	640	34	0.860045
yjbG	738	739	53	1.16106
yjbH	2097	2098	335	2.585
yjbT	279	280	43	2.48618
psiE	411	412	1191	46.799
xylE	1476	1477	788	8.6371
malG	891	892	304	5.51735
malF	1545	1546	286	2.99487
malE	1191	1192	289	3.92504
malK	1116	1117	154	2.23198
lamB	1341	1342	585	7.05709
malM	921	922	1021	17.9274
ubiC	498	499	594	19.2712
ubiA	873	874	1048	19.4121
plsB	2424	2425	15769	105.272
dgkA	369	370	1339	58.5869
lexA	609	610	3762	99.8415
dinF	1380	1381	835	9.78847
yjbJ	210	211	3520	270.074
zur	516	517	1268	39.7055
yjbL	255	256	19	1.20153
yjbM	708	709	15	0.342505
dusA	1038	1039	1675	26.0988
pspG	243	244	357	23.6865
pspH	111	112	17	2.45727
qorA	984	985	1689	27.7597
dnaB	1416	1417	4998	57.1016
alr	1080	1081	2127	31.854
tyrB	1194	1195	1901	25.7535
yjbS	204	205	8	0.631769
aphA	714	715	412	9.32853
yjbQ	417	418	2102	81.4101
yjbR	357	358	839	37.9403
uvrA	2823	2824	6018.28	34.5009
ssb	537	538	2025	60.9347
yjcB	282	283	5803	331.962
pdeC	1587	1588	376	3.83318
soxS	324	325	4475	222.911
soxR	465	466	269	9.3452
ryjA	141	142	159	18.1272
ghxP	1350	1351	5080	60.8738
yjcE	1650	1651	1657	16.2479
yjcF	1293	1294	19	0.237707
actP	1650	1651	578	5.66765
yjcH	315	316	92	4.71327
acs	1959	1960	1364	11.2663
nrfA	1437	1438	388	4.36812
nrfB	567	568	136	3.87626
nrfC	672	673	72	1.73197
nrfD	957	958	115	1.94336
nrfE	1659	1660	133	1.29708
nrfF	384	385	12	0.504595
nrfG	597	598	100	2.7072
gltP	1314	1315	1774	21.8399
yjcO	690	691	1580	37.017
fdhF	2148	2149	1176	8.85917
mdtP	1467	1468	98	1.08074
mdtO	2052	2053	193	1.52191
mdtN	1032	1033	92	1.44181
ytcA	276	277	3	0.175333
yjcS	1986	1987	118	0.961405
alsK	930	931	203	3.52995
alsE	696	697	79	1.83492
alsC	981	982	102	1.68155
alsA	1533	1534	101	1.0659
alsB	936	937	130	2.24608
alsR	891	892	598	10.8532
rpiB	450	451	69	2.47682
yjdP	330	331	432	21.1289
phnP	759	760	560	11.9288
phnO	435	436	302	11.2135
phnN	558	559	199	5.76319
phnM	1137	1138	473	6.72885
phnL	681	682	712	16.9012
phnK	759	760	354	7.5407
phnJ	846	847	553	10.5697
phnI	1065	1066	846	12.848
phnH	585	586	464	12.8187
phnG	453	454	256	9.12864
phnF	726	727	700	15.5878
phnD	1017	1018	2920	46.4362
phnC	789	790	1566	32.0913
yjdN	444	445	749	27.2486
yjdM	336	337	1490	71.5778
rdcA	2229	2230	2443	17.7354
rdcB	879	880	1560	28.6988
proP	1503	1504	74730	804.395
pmrR	90	91	1282	228.07
basS	1092	1093	3512	52.0183
basR	669	670	2895	69.9513
eptA	1644	1645	2988	29.4061
adiC	1338	1339	215	2.59944
adiY	762	763	53	1.12454
adiA	2268	2269	1317	9.39666
melR	909	910	424	7.54304
melA	1356	1357	484	5.77414
melB	1422	1423	599	6.81466
yjdF	630	631	347	8.90271
fumB	1647	1648	1681	16.5132
dcuB	1341	1342	915	11.038
dcuR	720	721	795	17.8506
dcuS	1632	1633	897	8.89259
yjdI	231	232	212	14.7935
yjdJ	273	274	458	27.0606
ghoS	297	298	40	2.17303
ghoT	174	175	52	4.81047
lysU	1518	1519	11985	127.733
dtpC	1458	1459	393	4.36073
cadA	2148	2149	510	3.84199
cadB	1335	1336	449	5.44079
cadC	1539	1540	424	4.45725
pheU	76	77	69.5	14.6122
yjdC	576	577	2693	75.5584
dsbD	1698	1699	2448	23.326
cutA	339	340	667	31.7592
dcuA	1302	1303	4390	54.5434
aspA	1437	1438	2658	29.9239
fxsA	477	478	252	8.53483
yjeH	1257	1258	521	6.7047
groS	294	295	6198	340.135
groL	1647	1648	52850	519.17
yjeI	354	355	2174	99.141
yjeJ	870	871	275	5.11136
epmB	1029	1030	2078	32.6611
efp	567	568	9419	268.459
ecnA	126	127	234	29.8287
ecnB	147	148	907	99.2128
gdx	318	319	265	13.4486
blc	534	535	624	18.8822
ampC	1134	1135	384	5.47718
frdD	360	361	427	19.1489
frdC	396	397	440	17.9426
frdB	735	736	1333	29.3207
frdA	1809	1810	5014	44.8464
epmA	978	979	843	13.9401
yjeM	1503	1504	636	6.84591
yjeN	315	316	100	5.12312
yjeO	315	316	118	6.04529
mscM	3324	3325	2842	13.8374
psd	969	970	4140	69.0956
rsgA	1053	1054	4342	66.6916
orn	546	547	2103	62.2406
glyV	76	77	63095.1	13265.6
glyX	76	77	63095.1	13265.6
glyY	76	77	63095.1	13265.6
yjeV	54	55	40	11.7739
queG	1140	1141	1563	22.1766
nnr	1548	1549	1795	18.7601
tsaE	462	463	774	27.0634
amiB	1338	1339	3232	39.0762
mutL	1848	1849	4213	36.8873
miaA	951	952	13334	226.749
hfq	309	310	7962	415.798
hflX	1281	1282	10415	131.52
hflK	1260	1261	12754	163.739
hflC	1005	1006	6131	98.6632
yjeT	198	199	154	12.5282
purA	1299	1300	45521	566.879
nsrR	426	427	1314	49.8184
rnr	2442	2443	8940	59.2429
rlmB	732	733	1799	39.7328
yjfI	402	403	16	0.642742
yjfJ	699	700	45	1.04073
yjfK	660	661	61	1.494
yjfL	399	400	20	0.809454
yjfM	639	640	129	3.26311
yjfC	1164	1165	214	2.97379
